user_id,first_touch_channel,conversion_id,lead_date,conversion_date,lead_stage,customer_journey,product,deal_value,country,city,conversion_status
1081,YouTube Ads,C006429,2025-04-27,2025-03-13,Lost,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,24242.25,Germany,London,Won
1082,Instagram Ads,C004991,2025-01-31,2025-05-06,Opportunity,Instagram Ads > Website > Email > Purchase,Analytics Suite,41603.03,USA,New York,Won
1083,YouTube Ads,C002459,2025-12-03,2024-05-03,Lead,YouTube Ads > Website > Direct > Purchase,,35128.12,USA,Sydney,Won
1083,YouTube Ads,C006133,2025-11-05,2024-05-21,Opportunity,Facebook Ads > Website > Direct > Purchase,Pro Plan,43847.31,USA,Bangalore,Lost
1083,YouTube Ads,C008258,2024-01-10,2024-08-09,Won,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,3949.24,India,Delhi,Won
1084,Email,C000277,2025-04-23,2024-04-09,Won,LinkedIn Ads > Demo > Purchase,Pro Plan,444.77,UK,Sydney,Lost
1084,Email,C000650,2025-08-19,2025-09-06,Opportunity,LinkedIn Ads > Demo > Purchase,Enterprise Plan,46025.59,USA,Sydney,Won
1084,Email,C002350,2024-06-08,2025-11-07,Opportunity,LinkedIn Ads > Demo > Purchase,Enterprise Plan,49578.87,Germany,Mumbai,Lost
1087,LinkedIn Ads,C003646,2025-09-06,2025-07-11,SQL,Google Ads > Website > Email > Purchase,Pro Plan,17436.51,India,London,Won
1088,Email,C002554,2025-08-26,2024-03-09,Lead,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,2587.67,Australia,,Won
1088,Email,C005928,2024-08-22,2025-12-13,MQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,45851.59,UK,Bangalore,Won
1089,Instagram Ads,C004079,2024-01-05,2024-07-22,Lost,LinkedIn Ads > Demo > Purchase,Pro Plan,10002.43,India,Sydney,Lost
1089,Instagram Ads,C008288,2025-11-04,2024-01-29,SQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,22086.31,India,Delhi,Lost
1090,Organic Search,C003507,2024-02-24,2024-10-05,MQL,Instagram Ads > Website > Email > Purchase,Marketing Suite,27535.34,USA,London,Won
1090,Organic Search,C005132,2024-12-18,2025-07-20,Opportunity,Google Ads > Website > Email > Purchase,Enterprise Plan,11132.4,Australia,,Lost
1090,Organic Search,C005155,2025-02-07,2025-05-22,Lead,Facebook Ads > Website > Direct > Purchase,Basic Plan,33234.07,Germany,Berlin,Won
1090,Organic Search,C006494,2025-01-20,2024-03-16,Lost,Facebook Ads > Website > Direct > Purchase,Pro Plan,44189.01,India,Berlin,Won
1090,Organic Search,C007124,2024-10-01,2024-12-10,Lead,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,10796.06,UK,New York,Won
1092,Organic Search,C000745,2025-03-29,2025-04-08,SQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,18210.39,Australia,,Won
1092,Organic Search,C001115,2024-12-03,2024-08-06,Lost,Facebook Ads > Website > Direct > Purchase,Pro Plan,1393.51,UK,Bangalore,Won
1092,Organic Search,C004368,2024-05-18,2025-10-11,SQL,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,32583.23,USA,Berlin,Lost
1093,Google Ads,C002671,2025-02-23,2024-02-17,SQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,4246.2,USA,Bangalore,Won
1093,Google Ads,C007208,2024-02-11,2025-12-16,Opportunity,Google Ads > Website > Email > Purchase,,23414.58,India,Delhi,Won
1094,LinkedIn Ads,C005538,2024-08-27,2024-12-01,Lost,LinkedIn Ads > Demo > Purchase,Marketing Suite,17678.5,UK,London,Lost
1094,LinkedIn Ads,C006014,2024-10-08,2024-11-14,Lost,YouTube Ads > Website > Direct > Purchase,Pro Plan,33365.58,Germany,,Won
1095,Instagram Ads,C008178,2024-02-04,2025-11-01,Lead,Facebook Ads > Website > Direct > Purchase,Basic Plan,42494.36,USA,Mumbai,Lost
1095,Instagram Ads,C009726,2025-04-30,2025-04-01,Opportunity,YouTube Ads > Website > Direct > Purchase,Marketing Suite,31820.09,Australia,Bangalore,Won
1096,Facebook Ads,C005203,2025-05-31,2024-03-24,Lead,Instagram Ads > Website > Email > Purchase,Pro Plan,18358.04,India,Berlin,Won
1096,Facebook Ads,C008191,2024-03-11,2024-10-30,Lost,Instagram Ads > Website > Email > Purchase,,38737.37,Germany,Berlin,Won
1096,Facebook Ads,C008372,2024-12-09,2025-06-26,SQL,Facebook Ads > Website > Direct > Purchase,Analytics Suite,9100.77,UK,Delhi,Lost
1097,Google Ads,C000404,2025-04-03,2025-09-30,MQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,39041.82,Germany,New York,Won
1097,Google Ads,C003866,2024-11-13,2025-06-16,Opportunity,Instagram Ads > Website > Email > Purchase,Basic Plan,34252.57,UK,Mumbai,Lost
1098,Google Ads,C001859,2025-05-02,2024-03-16,MQL,LinkedIn Ads > Demo > Purchase,Pro Plan,22026.96,Germany,Delhi,Lost
1098,Google Ads,C002555,2025-04-18,2024-05-25,Opportunity,Facebook Ads > Website > Direct > Purchase,Pro Plan,9392.38,India,London,Lost
1098,Google Ads,C003536,2024-02-25,2025-03-13,SQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,36708.76,USA,New York,Lost
1099,Email,C000167,2025-06-20,2025-06-28,SQL,LinkedIn Ads > Demo > Purchase,Basic Plan,43104.52,Germany,Bangalore,Won
1099,Email,C009526,2025-03-03,2024-11-11,SQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,15980.96,Germany,Sydney,Lost
1100,Google Ads,C003418,2024-01-31,2024-02-20,Lead,Instagram Ads > Website > Email > Purchase,Enterprise Plan,43793.37,Australia,Sydney,Lost
1100,Google Ads,C004896,2025-06-12,2025-02-03,Opportunity,Instagram Ads > Website > Email > Purchase,Pro Plan,42782.16,UK,,Won
1100,Google Ads,C007456,2024-01-20,2024-08-31,MQL,LinkedIn Ads > Demo > Purchase,Pro Plan,25157.01,Australia,New York,Won
1101,Instagram Ads,C000354,2024-05-02,2024-03-02,Opportunity,Facebook Ads > Website > Direct > Purchase,,17173.02,USA,Bangalore,Lost
1101,Instagram Ads,C006383,2024-04-26,2025-01-03,MQL,Google Ads > Website > Email > Purchase,Basic Plan,9291.21,Germany,Mumbai,Won
1101,Instagram Ads,C006643,2025-12-27,2024-08-01,Opportunity,YouTube Ads > Website > Direct > Purchase,Basic Plan,38414.35,Australia,Bangalore,Lost
1101,Instagram Ads,C009512,2025-12-10,2024-04-05,Lost,YouTube Ads > Website > Direct > Purchase,,11748.43,Germany,,Won
1102,YouTube Ads,C003667,2024-07-06,2025-12-14,Lost,Instagram Ads > Website > Email > Purchase,Analytics Suite,1435.08,Australia,Delhi,Won
1102,YouTube Ads,C003796,2025-12-31,2024-07-12,MQL,LinkedIn Ads > Demo > Purchase,,24760.78,Germany,Berlin,Won
1102,YouTube Ads,C004187,2024-10-16,2024-02-28,Won,LinkedIn Ads > Demo > Purchase,Pro Plan,44042.38,Germany,London,Lost
1102,YouTube Ads,C006455,2024-12-03,2024-09-09,Won,Instagram Ads > Website > Email > Purchase,Analytics Suite,28104.73,Germany,New York,Won
1102,YouTube Ads,C006926,2024-04-16,2025-08-20,Won,YouTube Ads > Website > Direct > Purchase,Basic Plan,46187.87,India,Sydney,Lost
1103,Instagram Ads,C005656,2025-01-14,2024-07-09,MQL,Google Ads > Website > Email > Purchase,,22044.13,Australia,Delhi,Won
1103,Instagram Ads,C007433,2025-08-13,2024-08-20,Lead,YouTube Ads > Website > Direct > Purchase,Basic Plan,33561.59,India,Delhi,Lost
1103,Instagram Ads,C007727,2024-06-12,2025-04-19,Lead,Instagram Ads > Website > Email > Purchase,Marketing Suite,41083.97,USA,Mumbai,Won
1103,Instagram Ads,C009481,2025-04-21,2024-07-11,Lost,Google Ads > Website > Email > Purchase,Marketing Suite,2945.46,India,Bangalore,Won
1104,Instagram Ads,C003872,2024-11-28,2025-08-03,SQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,23687.9,UK,Sydney,Won
1104,Instagram Ads,C008713,2025-01-12,2024-12-30,SQL,Facebook Ads > Website > Direct > Purchase,Pro Plan,20869.96,UK,Sydney,Won
1104,Instagram Ads,C009973,2024-05-12,2024-07-30,SQL,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,45629.25,Germany,New York,Won
1105,Email,C005535,2024-05-05,2024-01-15,MQL,Facebook Ads > Website > Direct > Purchase,Marketing Suite,16288.81,USA,New York,Lost
1105,Email,C006302,2025-07-19,2025-02-19,MQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,19767.31,Germany,London,Lost
1105,Email,C006651,2025-01-17,2025-04-17,Won,Google Ads > Website > Email > Purchase,Basic Plan,753.6,USA,Bangalore,Won
1106,Instagram Ads,C002182,2025-12-22,2025-10-17,Lead,YouTube Ads > Website > Direct > Purchase,Marketing Suite,30908.42,Australia,London,Won
1106,Instagram Ads,C002501,2025-09-24,2024-11-12,MQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,29827.31,UK,London,Won
1107,LinkedIn Ads,C008659,2025-07-10,2025-03-24,Lost,LinkedIn Ads > Demo > Purchase,Enterprise Plan,19008.52,Germany,Mumbai,Won
1108,LinkedIn Ads,C007194,2025-05-24,2024-01-10,MQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,7886.32,Germany,Delhi,Won
1109,Email,C000469,2025-10-18,2024-03-15,Won,YouTube Ads > Website > Direct > Purchase,Basic Plan,21815.29,USA,London,Won
1109,Email,C003024,2024-12-07,2025-07-21,Lead,Instagram Ads > Website > Email > Purchase,Analytics Suite,24302.37,UK,Sydney,Lost
1109,Email,C003691,2025-04-13,2025-12-29,SQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,42582.77,Germany,New York,Lost
1109,Email,C007504,2025-12-15,2024-05-18,SQL,LinkedIn Ads > Demo > Purchase,Pro Plan,46511.57,USA,Mumbai,Lost
1109,Email,C007593,2024-02-05,2024-05-16,Lead,Facebook Ads > Website > Direct > Purchase,,13358.69,India,Sydney,Lost
1110,Google Ads,C000604,2024-07-21,2024-11-02,Lost,YouTube Ads > Website > Direct > Purchase,Analytics Suite,27075.96,USA,Sydney,Won
1110,Google Ads,C008382,2024-08-08,2025-03-17,MQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,39226.14,Germany,,Won
1111,Organic Search,C002629,2024-08-21,2025-06-01,SQL,Facebook Ads > Website > Direct > Purchase,Marketing Suite,29059.33,Germany,Mumbai,Won
1111,Organic Search,C003316,2025-01-27,2025-09-06,Lead,Facebook Ads > Website > Direct > Purchase,Pro Plan,29211.42,Australia,Delhi,Won
1112,Organic Search,C001956,2025-12-30,2025-03-20,Lead,Google Ads > Website > Email > Purchase,Pro Plan,34693.94,UK,New York,Won
1113,LinkedIn Ads,C002891,2025-06-10,2025-06-22,Won,YouTube Ads > Website > Direct > Purchase,Analytics Suite,45065.38,USA,Mumbai,Lost
1113,LinkedIn Ads,C009679,2025-08-25,2025-09-18,MQL,Google Ads > Website > Email > Purchase,Enterprise Plan,7468.16,USA,Bangalore,Won
1114,Organic Search,C004834,2025-09-06,2025-05-12,SQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,48223.67,Germany,Berlin,Won
1115,YouTube Ads,C001483,2025-08-19,2024-03-06,SQL,YouTube Ads > Website > Direct > Purchase,,27060.0,Germany,London,Won
1116,Google Ads,C006238,2024-03-20,2024-04-30,MQL,Google Ads > Website > Email > Purchase,Enterprise Plan,37817.07,UK,Berlin,Lost
1117,YouTube Ads,C003460,2025-05-01,2024-10-18,MQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,22439.01,India,Delhi,Lost
1117,YouTube Ads,C004382,2025-07-22,2025-06-21,Opportunity,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,2013.18,Germany,New York,Won
1117,YouTube Ads,C005762,2024-02-01,2025-12-13,Opportunity,YouTube Ads > Website > Direct > Purchase,Pro Plan,5125.35,UK,Delhi,Won
1118,Google Ads,C000405,2024-06-07,2024-01-10,Won,Google Ads > Website > Email > Purchase,Analytics Suite,8506.45,Germany,Bangalore,Won
1118,Google Ads,C009632,2024-01-22,2024-07-31,Lead,Google Ads > Website > Email > Purchase,Pro Plan,3998.09,India,Sydney,Won
1119,Organic Search,C008448,2025-03-19,2024-05-03,Opportunity,LinkedIn Ads > Demo > Purchase,Enterprise Plan,29828.32,Germany,Berlin,Won
1119,Organic Search,C009988,2025-04-20,2025-07-06,Lead,YouTube Ads > Website > Direct > Purchase,Pro Plan,48103.01,India,Sydney,Won
1120,Facebook Ads,C000047,2025-05-06,2025-06-04,Lead,YouTube Ads > Website > Direct > Purchase,Basic Plan,38483.56,India,Bangalore,Won
1120,Facebook Ads,C001427,2024-03-04,2025-07-25,Won,YouTube Ads > Website > Direct > Purchase,Pro Plan,39601.26,UK,,Won
1120,Facebook Ads,C001578,2025-03-07,2025-01-30,Opportunity,Facebook Ads > Website > Direct > Purchase,Analytics Suite,12721.85,India,Berlin,Lost
1120,Facebook Ads,C002005,2025-01-17,2025-05-03,MQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,14954.69,Australia,Berlin,Won
1120,Facebook Ads,C005082,2024-04-27,2024-03-06,Lead,Google Ads > Website > Email > Purchase,Analytics Suite,18222.46,UK,Bangalore,Won
1121,Email,C004904,2025-09-12,2024-02-21,MQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,25424.72,Germany,Bangalore,Won
1121,Email,C007249,2025-02-21,2024-12-22,MQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,26140.33,India,Delhi,Won
1121,Email,C009442,2024-01-24,2025-04-26,SQL,Google Ads > Website > Email > Purchase,,49629.23,India,Mumbai,Won
1122,YouTube Ads,C000473,2024-04-18,2024-02-24,Lead,Google Ads > Website > Email > Purchase,Marketing Suite,33571.54,Germany,New York,Won
1122,YouTube Ads,C005218,2025-12-10,2025-05-24,SQL,Instagram Ads > Website > Email > Purchase,Marketing Suite,8417.29,India,,Won
1122,YouTube Ads,C009531,2025-10-27,2024-08-10,Opportunity,LinkedIn Ads > Demo > Purchase,Marketing Suite,44020.57,UK,Berlin,Won
1124,LinkedIn Ads,C000202,2024-07-11,2025-09-12,Won,YouTube Ads > Website > Direct > Purchase,Basic Plan,38728.76,Germany,New York,Won
1124,LinkedIn Ads,C002756,2024-08-07,2024-03-11,MQL,Google Ads > Website > Email > Purchase,Analytics Suite,10097.38,USA,Berlin,Won
1124,LinkedIn Ads,C003203,2025-12-07,2024-01-13,Lost,Instagram Ads > Website > Email > Purchase,Pro Plan,38179.08,USA,London,Lost
1124,LinkedIn Ads,C003761,2025-12-05,2025-03-29,Won,YouTube Ads > Website > Direct > Purchase,Pro Plan,31321.31,Australia,Sydney,Won
1125,Organic Search,C009040,2024-12-19,2025-09-13,Lost,Instagram Ads > Website > Email > Purchase,,21646.19,India,London,Lost
1126,YouTube Ads,C001458,2024-03-13,2024-04-26,Lost,LinkedIn Ads > Demo > Purchase,Marketing Suite,13127.17,UK,London,Lost
1126,YouTube Ads,C002815,2025-11-18,2025-09-04,SQL,Facebook Ads > Website > Direct > Purchase,Pro Plan,1344.21,UK,Delhi,Lost
1126,YouTube Ads,C006645,2024-05-11,2024-10-04,Won,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,27854.01,Australia,Bangalore,Won
1126,YouTube Ads,C006825,2025-10-17,2025-09-14,Lead,Instagram Ads > Website > Email > Purchase,Enterprise Plan,29483.02,India,New York,Won
1127,YouTube Ads,C000338,2025-04-28,2025-01-19,Lead,LinkedIn Ads > Demo > Purchase,Analytics Suite,45798.05,USA,New York,Won
1127,YouTube Ads,C000493,2025-10-14,2025-06-17,Lead,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,28345.45,USA,London,Won
1127,YouTube Ads,C002902,2025-03-31,2024-11-24,SQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,33277.49,USA,London,Won
1127,YouTube Ads,C003672,2024-10-17,2024-08-03,Opportunity,Google Ads > Website > Email > Purchase,,4668.97,UK,New York,Lost
1127,YouTube Ads,C008468,2025-06-29,2025-04-10,MQL,Instagram Ads > Website > Email > Purchase,Pro Plan,6396.72,India,Bangalore,Won
1127,YouTube Ads,C008746,2025-04-21,2024-07-18,MQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,16235.79,UK,London,Won
1127,YouTube Ads,C009979,2024-06-06,2025-11-11,Lost,YouTube Ads > Website > Direct > Purchase,Pro Plan,29720.3,USA,London,Won
1128,Email,C000378,2024-11-05,2025-10-26,Won,LinkedIn Ads > Demo > Purchase,,48878.95,India,Mumbai,Won
1128,Email,C001440,2025-11-29,2024-01-24,Won,Facebook Ads > Website > Direct > Purchase,,18122.58,India,,Won
1128,Email,C006917,2024-07-04,2024-09-20,Won,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,11171.96,India,New York,Won
1128,Email,C008576,2025-10-21,2025-07-17,SQL,Instagram Ads > Website > Email > Purchase,Pro Plan,45180.19,India,Bangalore,Lost
1129,Facebook Ads,C001016,2025-05-01,2024-03-16,MQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,49016.91,UK,Mumbai,Won
1129,Facebook Ads,C004525,2025-11-22,2025-08-16,Won,LinkedIn Ads > Demo > Purchase,Pro Plan,15855.56,UK,Berlin,Won
1129,Facebook Ads,C009273,2024-01-10,2024-10-12,MQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,12142.12,UK,Delhi,Won
1130,Instagram Ads,C004860,2025-01-21,2025-04-05,SQL,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,49543.57,UK,London,Won
1130,Instagram Ads,C008098,2025-08-13,2024-01-07,Opportunity,LinkedIn Ads > Demo > Purchase,Pro Plan,23674.64,Australia,London,Won
1130,Instagram Ads,C009409,2025-10-27,2025-06-08,Opportunity,Instagram Ads > Website > Email > Purchase,Basic Plan,11524.7,Australia,Sydney,Won
1131,LinkedIn Ads,C004529,2025-07-10,2024-08-24,Won,Google Ads > Website > Email > Purchase,Marketing Suite,5538.0,India,London,Won
1132,Email,C004842,2024-07-20,2024-04-28,Opportunity,YouTube Ads > Website > Direct > Purchase,,28415.48,UK,Sydney,Lost
1133,Organic Search,C003621,2024-01-14,2025-02-21,Won,Google Ads > Website > Email > Purchase,Enterprise Plan,25038.32,UK,,Won
1133,Organic Search,C008798,2025-02-04,2025-01-14,Won,YouTube Ads > Website > Direct > Purchase,Marketing Suite,30759.16,India,,Won
1134,LinkedIn Ads,C001961,2024-06-16,2024-09-12,Lead,Facebook Ads > Website > Direct > Purchase,Basic Plan,6341.69,Germany,London,Won
1134,LinkedIn Ads,C008583,2025-06-11,2025-03-15,Lead,Google Ads > Website > Email > Purchase,Enterprise Plan,21386.55,USA,,Lost
1135,Email,C001253,2024-11-28,2024-03-10,Lead,LinkedIn Ads > Demo > Purchase,Basic Plan,15152.46,Australia,Sydney,Won
1135,Email,C001663,2025-07-28,2024-06-13,SQL,LinkedIn Ads > Demo > Purchase,Basic Plan,27033.33,Germany,Sydney,Lost
1135,Email,C003146,2025-05-28,2024-08-24,Lead,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,8529.01,India,,Lost
1135,Email,C003442,2025-10-04,2025-11-28,Lost,Facebook Ads > Website > Direct > Purchase,Basic Plan,25841.5,India,Sydney,Lost
1136,Facebook Ads,C002431,2025-05-05,2024-08-07,Lead,Google Ads > Website > Email > Purchase,Pro Plan,23152.52,USA,,Won
1136,Facebook Ads,C005029,2025-08-04,2024-03-23,Lead,Facebook Ads > Website > Direct > Purchase,Basic Plan,27336.25,UK,Delhi,Lost
1137,YouTube Ads,C001431,2024-02-11,2025-02-26,Won,Google Ads > Website > Email > Purchase,Pro Plan,38524.08,Australia,,Won
1137,YouTube Ads,C002894,2025-11-29,2025-10-15,Lost,LinkedIn Ads > Demo > Purchase,Pro Plan,12878.22,Germany,Mumbai,Lost
1137,YouTube Ads,C006319,2024-06-04,2025-11-26,Lead,YouTube Ads > Website > Direct > Purchase,Basic Plan,8626.41,USA,Mumbai,Won
1138,Google Ads,C000128,2025-03-04,2024-05-31,Lead,Google Ads > Website > Email > Purchase,Marketing Suite,49557.1,India,Bangalore,Won
1138,Google Ads,C006227,2024-01-20,2025-01-18,Won,Instagram Ads > Website > Email > Purchase,Enterprise Plan,41784.6,USA,London,Won
1138,Google Ads,C007365,2025-08-13,2025-09-30,Won,Google Ads > Website > Email > Purchase,Pro Plan,27619.31,UK,New York,Won
1138,Google Ads,C009083,2025-02-18,2025-06-28,Won,LinkedIn Ads > Demo > Purchase,Enterprise Plan,22971.99,Germany,Delhi,Lost
1140,Email,C000271,2024-01-15,2025-04-27,Lead,LinkedIn Ads > Demo > Purchase,Analytics Suite,39271.27,UK,Berlin,Won
1140,Email,C000905,2024-05-01,2025-01-23,Opportunity,Instagram Ads > Website > Email > Purchase,Marketing Suite,30384.59,Germany,New York,Won
1140,Email,C003831,2024-11-28,2025-06-23,Won,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,16441.46,Australia,Delhi,Won
1140,Email,C007500,2024-09-29,2024-02-17,SQL,YouTube Ads > Website > Direct > Purchase,,33113.76,UK,London,Won
1140,Email,C007645,2025-08-15,2025-04-09,Lead,LinkedIn Ads > Demo > Purchase,Pro Plan,22007.79,Germany,Delhi,Won
1141,Email,C000174,2025-04-24,2025-05-27,Lead,Instagram Ads > Website > Email > Purchase,,28047.81,USA,Delhi,Lost
1141,Email,C003027,2025-02-27,2025-09-25,Opportunity,Facebook Ads > Website > Direct > Purchase,Marketing Suite,44013.7,UK,Bangalore,Won
1141,Email,C006631,2025-02-12,2025-07-18,SQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,25635.37,USA,Sydney,Won
1141,Email,C006747,2025-09-27,2024-04-16,SQL,Facebook Ads > Website > Direct > Purchase,Marketing Suite,49842.95,Germany,London,Lost
1143,YouTube Ads,C005069,2025-12-01,2024-11-09,SQL,Instagram Ads > Website > Email > Purchase,Marketing Suite,11397.45,Australia,,Won
1143,YouTube Ads,C006938,2024-02-08,2025-03-09,Won,Google Ads > Website > Email > Purchase,Basic Plan,31928.95,UK,Bangalore,Lost
1143,YouTube Ads,C007580,2024-07-24,2025-01-30,Lead,Google Ads > Website > Email > Purchase,Analytics Suite,4095.46,Germany,Bangalore,Won
1144,Email,C000993,2025-04-18,2025-05-13,Opportunity,Instagram Ads > Website > Email > Purchase,Pro Plan,20620.81,USA,New York,Won
1144,Email,C001371,2024-11-23,2025-01-01,MQL,Google Ads > Website > Email > Purchase,Pro Plan,23766.69,USA,Delhi,Won
1144,Email,C005852,2024-10-14,2024-10-21,Lead,YouTube Ads > Website > Direct > Purchase,Marketing Suite,11485.25,Germany,London,Lost
1144,Email,C009751,2025-06-20,2025-12-08,MQL,Facebook Ads > Website > Direct > Purchase,Analytics Suite,3340.68,Australia,,Lost
