user_id,product,country,deal_value,traffic_source,attribution_weight,attributed_revenue
3506,Marketing Suite,UK,7281.24,LinkedIn Ads,0.6666666666666666,4854.16
3929,Pro Plan,India,29987.44,Instagram Ads,0.2,5997.488
3929,Pro Plan,India,29987.44,LinkedIn Ads,0.4,11994.976
3929,Pro Plan,India,29987.44,Organic Search,0.2,5997.488
3929,Pro Plan,India,29987.44,YouTube Ads,0.2,5997.488
1470,Pro Plan,USA,35399.53,Google Ads,0.4,14159.812
1470,Pro Plan,USA,35399.53,Instagram Ads,0.2,7079.906
1470,Pro Plan,USA,35399.53,LinkedIn Ads,0.2,7079.906
1470,Pro Plan,USA,35399.53,YouTube Ads,0.2,7079.906
1099,Basic Plan,Germany,43104.52,Email,0.5,21552.26
1099,Basic Plan,Germany,43104.52,Instagram Ads,0.5,21552.26
3419,Basic Plan,UK,3355.27,Email,0.25,838.8175
3419,Basic Plan,UK,3355.27,Facebook Ads,0.25,838.8175
3419,Basic Plan,UK,3355.27,Instagram Ads,0.25,838.8175
3419,Basic Plan,UK,3355.27,LinkedIn Ads,0.25,838.8175
3632,Basic Plan,USA,31126.67,Instagram Ads,0.3333333333333333,10375.556666666665
3632,Basic Plan,USA,31126.67,Organic Search,0.3333333333333333,10375.556666666665
3632,Basic Plan,USA,31126.67,YouTube Ads,0.3333333333333333,10375.556666666665
4211,Basic Plan,Germany,21650.15,Facebook Ads,0.2,4330.030000000001
4211,Basic Plan,Germany,21650.15,Google Ads,0.2,4330.030000000001
4211,Basic Plan,Germany,21650.15,Organic Search,0.2,4330.030000000001
4211,Basic Plan,Germany,21650.15,YouTube Ads,0.4,8660.060000000001
2313,Basic Plan,USA,44740.68,Email,0.3333333333333333,14913.56
2313,Basic Plan,USA,44740.68,Google Ads,0.6666666666666666,29827.12
2566,Pro Plan,USA,43635.94,LinkedIn Ads,0.5,21817.97
2566,Pro Plan,USA,43635.94,Organic Search,0.5,21817.97
3760,Analytics Suite,India,36998.41,Email,0.5,18499.205
3760,Analytics Suite,India,36998.41,YouTube Ads,0.5,18499.205
1141,,USA,28047.81,Email,0.16666666666666666,4674.635
1141,,USA,28047.81,Google Ads,0.16666666666666666,4674.635
1141,,USA,28047.81,Instagram Ads,0.16666666666666666,4674.635
1141,,USA,28047.81,LinkedIn Ads,0.16666666666666666,4674.635
1141,,USA,28047.81,Organic Search,0.16666666666666666,4674.635
1141,,USA,28047.81,YouTube Ads,0.16666666666666666,4674.635
1973,Enterprise Plan,Australia,11724.93,Google Ads,0.6666666666666666,7816.62
1973,Enterprise Plan,Australia,11724.93,LinkedIn Ads,0.3333333333333333,3908.31
2076,Enterprise Plan,USA,8787.48,Organic Search,1.0,8787.48
3739,Enterprise Plan,UK,44992.58,Email,0.19999999999999998,8998.516
3739,Enterprise Plan,UK,44992.58,Google Ads,0.19999999999999998,8998.516
3739,Enterprise Plan,UK,44992.58,Instagram Ads,0.19999999999999998,8998.516
3739,Enterprise Plan,UK,44992.58,LinkedIn Ads,0.39999999999999997,17997.032
1884,Analytics Suite,USA,44600.47,Facebook Ads,0.5,22300.235
1884,Analytics Suite,USA,44600.47,YouTube Ads,0.5,22300.235
3677,Basic Plan,Germany,17741.34,Google Ads,0.3333333333333333,5913.78
3677,Basic Plan,Germany,17741.34,YouTube Ads,0.6666666666666666,11827.56
2192,Marketing Suite,USA,14013.09,Facebook Ads,0.6666666666666666,9342.06
2192,Marketing Suite,USA,14013.09,Google Ads,0.3333333333333333,4671.03
4365,Analytics Suite,Australia,5399.98,Instagram Ads,0.25,1349.995
4365,Analytics Suite,Australia,5399.98,LinkedIn Ads,0.25,1349.995
4365,Analytics Suite,Australia,5399.98,Organic Search,0.25,1349.995
4365,Analytics Suite,Australia,5399.98,YouTube Ads,0.25,1349.995
3448,Basic Plan,USA,13469.88,YouTube Ads,1.0,13469.88
3273,Basic Plan,India,14859.64,Email,0.6000000000000001,8915.784000000001
3273,Basic Plan,India,14859.64,Organic Search,0.4,5943.856
2581,Pro Plan,Australia,31455.25,LinkedIn Ads,1.0,31455.25
4214,Analytics Suite,Germany,33521.66,Email,0.3333333333333333,11173.886666666667
4214,Analytics Suite,Germany,33521.66,Google Ads,0.3333333333333333,11173.886666666667
4214,Analytics Suite,Germany,33521.66,Instagram Ads,0.3333333333333333,11173.886666666667
1788,Basic Plan,Germany,27691.61,Email,0.3333333333333333,9230.536666666667
1788,Basic Plan,Germany,27691.61,Google Ads,0.3333333333333333,9230.536666666667
1788,Basic Plan,Germany,27691.61,LinkedIn Ads,0.3333333333333333,9230.536666666667
1875,Analytics Suite,Germany,13417.44,Instagram Ads,1.0,13417.44
3303,Analytics Suite,USA,46146.86,Email,1.0,46146.86
2161,Analytics Suite,USA,8261.35,Email,0.3333333333333333,2753.7833333333333
2161,Analytics Suite,USA,8261.35,Google Ads,0.3333333333333333,2753.7833333333333
2161,Analytics Suite,USA,8261.35,Instagram Ads,0.3333333333333333,2753.7833333333333
3641,Pro Plan,Australia,49745.22,YouTube Ads,1.0,49745.22
2993,Marketing Suite,USA,1196.42,Email,0.3333333333333333,398.8066666666667
2993,Marketing Suite,USA,1196.42,Facebook Ads,0.3333333333333333,398.8066666666667
2993,Marketing Suite,USA,1196.42,Google Ads,0.3333333333333333,398.8066666666667
1907,Basic Plan,India,33549.4,Email,0.25,8387.35
1907,Basic Plan,India,33549.4,Google Ads,0.5,16774.7
1907,Basic Plan,India,33549.4,Organic Search,0.25,8387.35
3203,Basic Plan,USA,15856.31,LinkedIn Ads,0.5,7928.155
3203,Basic Plan,USA,15856.31,YouTube Ads,0.5,7928.155
3693,Enterprise Plan,USA,49220.24,Email,0.16666666666666666,8203.373333333333
3693,Enterprise Plan,USA,49220.24,Facebook Ads,0.16666666666666666,8203.373333333333
3693,Enterprise Plan,USA,49220.24,Google Ads,0.16666666666666666,8203.373333333333
3693,Enterprise Plan,USA,49220.24,Instagram Ads,0.3333333333333333,16406.746666666666
3693,Enterprise Plan,USA,49220.24,YouTube Ads,0.16666666666666666,8203.373333333333
3663,Pro Plan,UK,17511.68,LinkedIn Ads,0.4,7004.6720000000005
3663,Pro Plan,UK,17511.68,Organic Search,0.2,3502.3360000000002
3663,Pro Plan,UK,17511.68,YouTube Ads,0.4,7004.6720000000005
3745,Marketing Suite,India,41654.64,Email,0.2,8330.928
3745,Marketing Suite,India,41654.64,Instagram Ads,0.4,16661.856
3745,Marketing Suite,India,41654.64,LinkedIn Ads,0.4,16661.856
3148,Enterprise Plan,India,16094.31,Facebook Ads,1.0,16094.31
1837,Basic Plan,Australia,21387.28,Email,0.25,5346.82
1837,Basic Plan,Australia,21387.28,Google Ads,0.25,5346.82
1837,Basic Plan,Australia,21387.28,Instagram Ads,0.25,5346.82
1837,Basic Plan,Australia,21387.28,LinkedIn Ads,0.25,5346.82
3360,Marketing Suite,USA,33534.37,Facebook Ads,0.2,6706.874000000001
3360,Marketing Suite,USA,33534.37,Google Ads,0.2,6706.874000000001
3360,Marketing Suite,USA,33534.37,Instagram Ads,0.2,6706.874000000001
3360,Marketing Suite,USA,33534.37,LinkedIn Ads,0.2,6706.874000000001
3360,Marketing Suite,USA,33534.37,Organic Search,0.2,6706.874000000001
1479,Basic Plan,UK,41984.35,Email,0.3333333333333333,13994.783333333333
1479,Basic Plan,UK,41984.35,Google Ads,0.3333333333333333,13994.783333333333
1479,Basic Plan,UK,41984.35,Organic Search,0.3333333333333333,13994.783333333333
1124,Basic Plan,Germany,38728.76,LinkedIn Ads,0.4,15491.504
1124,Basic Plan,Germany,38728.76,Organic Search,0.2,7745.752
1124,Basic Plan,Germany,38728.76,YouTube Ads,0.4,15491.504
3907,Pro Plan,UK,22527.56,Email,0.2,4505.512000000001
3907,Pro Plan,UK,22527.56,Google Ads,0.2,4505.512000000001
3907,Pro Plan,UK,22527.56,LinkedIn Ads,0.2,4505.512000000001
3907,Pro Plan,UK,22527.56,Organic Search,0.4,9011.024000000001
4383,Analytics Suite,Germany,5285.27,Facebook Ads,0.5,2642.635
4383,Analytics Suite,Germany,5285.27,Instagram Ads,0.5,2642.635
2548,Analytics Suite,Germany,11834.42,Instagram Ads,0.2,2366.884
2548,Analytics Suite,Germany,11834.42,Organic Search,0.4,4733.768
2548,Analytics Suite,Germany,11834.42,YouTube Ads,0.4,4733.768
2791,Pro Plan,India,39804.04,Google Ads,0.5,19902.02
2791,Pro Plan,India,39804.04,Organic Search,0.5,19902.02
1165,Enterprise Plan,India,30714.71,YouTube Ads,1.0,30714.71
1501,Analytics Suite,Australia,39951.78,Email,1.0,39951.78
2649,,Germany,35116.62,LinkedIn Ads,0.5,17558.31
2649,,Germany,35116.62,Organic Search,0.5,17558.31
4384,Analytics Suite,India,893.81,Email,0.2,178.762
4384,Analytics Suite,India,893.81,LinkedIn Ads,0.4,357.524
4384,Analytics Suite,India,893.81,Organic Search,0.4,357.524
3304,Basic Plan,India,13506.66,Google Ads,0.5,6753.33
3304,Basic Plan,India,13506.66,Instagram Ads,0.5,6753.33
3180,Enterprise Plan,India,7766.58,Facebook Ads,0.3333333333333333,2588.8599999999997
3180,Enterprise Plan,India,7766.58,LinkedIn Ads,0.3333333333333333,2588.8599999999997
3180,Enterprise Plan,India,7766.58,YouTube Ads,0.3333333333333333,2588.8599999999997
2776,Enterprise Plan,Australia,37208.24,Facebook Ads,0.5,18604.12
2776,Enterprise Plan,Australia,37208.24,YouTube Ads,0.5,18604.12
2072,,USA,25562.24,Google Ads,1.0,25562.24
1456,Pro Plan,Australia,6417.12,Email,0.3333333333333333,2139.04
1456,Pro Plan,Australia,6417.12,Google Ads,0.3333333333333333,2139.04
1456,Pro Plan,Australia,6417.12,Organic Search,0.3333333333333333,2139.04
4212,Marketing Suite,Germany,47460.24,Google Ads,1.0,47460.24
3517,Enterprise Plan,UK,33648.98,Email,0.3333333333333333,11216.326666666668
3517,Enterprise Plan,UK,33648.98,LinkedIn Ads,0.6666666666666666,22432.653333333335
3119,Marketing Suite,Australia,18958.91,Email,0.16666666666666666,3159.818333333333
3119,Marketing Suite,Australia,18958.91,Facebook Ads,0.16666666666666666,3159.818333333333
3119,Marketing Suite,Australia,18958.91,Google Ads,0.5,9479.455
3119,Marketing Suite,Australia,18958.91,LinkedIn Ads,0.16666666666666666,3159.818333333333
2894,Analytics Suite,USA,24932.42,Instagram Ads,1.0,24932.42
2577,Enterprise Plan,Australia,41668.29,Facebook Ads,0.25,10417.0725
2577,Enterprise Plan,Australia,41668.29,Google Ads,0.5,20834.145
2577,Enterprise Plan,Australia,41668.29,LinkedIn Ads,0.25,10417.0725
1421,Marketing Suite,UK,16196.19,Email,0.5,8098.095
1421,Marketing Suite,UK,16196.19,Facebook Ads,0.25,4049.0475
1421,Marketing Suite,UK,16196.19,LinkedIn Ads,0.25,4049.0475
3903,Analytics Suite,USA,333.87,Email,0.4,133.548
3903,Analytics Suite,USA,333.87,Facebook Ads,0.2,66.774
3903,Analytics Suite,USA,333.87,Organic Search,0.2,66.774
3903,Analytics Suite,USA,333.87,YouTube Ads,0.2,66.774
2046,Analytics Suite,UK,10346.02,Organic Search,0.5,5173.01
2046,Analytics Suite,UK,10346.02,YouTube Ads,0.5,5173.01
3608,Pro Plan,India,27960.97,Facebook Ads,0.5,13980.485
3608,Pro Plan,India,27960.97,LinkedIn Ads,0.5,13980.485
3213,Basic Plan,USA,11017.57,Facebook Ads,0.3333333333333333,3672.523333333333
3213,Basic Plan,USA,11017.57,Instagram Ads,0.3333333333333333,3672.523333333333
3213,Basic Plan,USA,11017.57,LinkedIn Ads,0.3333333333333333,3672.523333333333
4092,,Germany,7596.45,Organic Search,0.5,3798.225
4092,,Germany,7596.45,YouTube Ads,0.5,3798.225
1638,Enterprise Plan,USA,29767.94,Facebook Ads,0.2,5953.588
1638,Enterprise Plan,USA,29767.94,Instagram Ads,0.2,5953.588
1638,Enterprise Plan,USA,29767.94,LinkedIn Ads,0.4,11907.176
1638,Enterprise Plan,USA,29767.94,YouTube Ads,0.2,5953.588
2818,Pro Plan,Australia,6535.06,Google Ads,0.3333333333333333,2178.3533333333335
2818,Pro Plan,Australia,6535.06,LinkedIn Ads,0.6666666666666666,4356.706666666667
4108,Analytics Suite,USA,36195.76,Facebook Ads,0.5,18097.88
4108,Analytics Suite,USA,36195.76,YouTube Ads,0.5,18097.88
2900,Enterprise Plan,India,6162.02,Facebook Ads,0.16666666666666666,1027.0033333333333
2900,Enterprise Plan,India,6162.02,Google Ads,0.3333333333333333,2054.0066666666667
2900,Enterprise Plan,India,6162.02,Organic Search,0.5,3081.01
3647,Basic Plan,Australia,49813.12,Instagram Ads,0.5,24906.56
3647,Basic Plan,Australia,49813.12,Organic Search,0.5,24906.56
4001,Pro Plan,Germany,28348.77,Facebook Ads,0.3333333333333333,9449.59
4001,Pro Plan,Germany,28348.77,Instagram Ads,0.3333333333333333,9449.59
4001,Pro Plan,Germany,28348.77,Organic Search,0.3333333333333333,9449.59
2683,Enterprise Plan,Australia,17852.96,Google Ads,0.2,3570.592
2683,Enterprise Plan,Australia,17852.96,Instagram Ads,0.4,7141.184
2683,Enterprise Plan,Australia,17852.96,LinkedIn Ads,0.2,3570.592
2683,Enterprise Plan,Australia,17852.96,YouTube Ads,0.2,3570.592
2632,,Australia,12572.86,Email,0.25,3143.215
2632,,Australia,12572.86,Google Ads,0.25,3143.215
2632,,Australia,12572.86,Instagram Ads,0.25,3143.215
2632,,Australia,12572.86,YouTube Ads,0.25,3143.215
3590,Basic Plan,UK,38722.11,Email,0.25,9680.5275
3590,Basic Plan,UK,38722.11,Facebook Ads,0.5,19361.055
3590,Basic Plan,UK,38722.11,Google Ads,0.25,9680.5275
1916,Analytics Suite,USA,18242.42,Facebook Ads,0.3333333333333333,6080.8066666666655
1916,Analytics Suite,USA,18242.42,Organic Search,0.6666666666666666,12161.613333333331
4469,Pro Plan,Germany,4306.26,Google Ads,0.3333333333333333,1435.42
4469,Pro Plan,Germany,4306.26,YouTube Ads,0.6666666666666666,2870.84
1752,Pro Plan,UK,33264.75,Email,0.5,16632.375
1752,Pro Plan,UK,33264.75,LinkedIn Ads,0.5,16632.375
2471,Enterprise Plan,USA,23292.89,Email,0.2,4658.578
2471,Enterprise Plan,USA,23292.89,LinkedIn Ads,0.2,4658.578
2471,Enterprise Plan,USA,23292.89,Organic Search,0.4,9317.156
2471,Enterprise Plan,USA,23292.89,YouTube Ads,0.2,4658.578
3204,Enterprise Plan,USA,47080.89,Facebook Ads,0.5,23540.445
3204,Enterprise Plan,USA,47080.89,LinkedIn Ads,0.5,23540.445
4195,Enterprise Plan,India,32805.25,LinkedIn Ads,0.5,16402.625
4195,Enterprise Plan,India,32805.25,YouTube Ads,0.5,16402.625
4490,Pro Plan,Germany,9005.8,Email,0.25,2251.45
4490,Pro Plan,Germany,9005.8,Facebook Ads,0.5,4502.9
4490,Pro Plan,Germany,9005.8,YouTube Ads,0.25,2251.45
3723,Enterprise Plan,USA,26140.6,Email,0.5,13070.3
3723,Enterprise Plan,USA,26140.6,Organic Search,0.5,13070.3
3269,,UK,31452.22,Email,0.25,7863.055
3269,,UK,31452.22,Facebook Ads,0.25,7863.055
3269,,UK,31452.22,Google Ads,0.5,15726.11
2152,Pro Plan,India,13423.68,Email,0.5,6711.84
2152,Pro Plan,India,13423.68,Facebook Ads,0.25,3355.92
2152,Pro Plan,India,13423.68,YouTube Ads,0.25,3355.92
3141,,USA,34447.89,Google Ads,0.6666666666666666,22965.26
3141,,USA,34447.89,LinkedIn Ads,0.3333333333333333,11482.63
1275,Marketing Suite,India,39127.29,Email,0.3333333333333333,13042.43
1275,Marketing Suite,India,39127.29,Google Ads,0.3333333333333333,13042.43
1275,Marketing Suite,India,39127.29,Instagram Ads,0.3333333333333333,13042.43
3815,Basic Plan,UK,978.17,Facebook Ads,1.0,978.17
3967,Basic Plan,UK,11373.37,Facebook Ads,0.2,2274.6740000000004
3967,Basic Plan,UK,11373.37,LinkedIn Ads,0.4,4549.348000000001
3967,Basic Plan,UK,11373.37,Organic Search,0.2,2274.6740000000004
3967,Basic Plan,UK,11373.37,YouTube Ads,0.2,2274.6740000000004
3760,Enterprise Plan,USA,22480.05,Email,0.5,11240.025
3760,Enterprise Plan,USA,22480.05,YouTube Ads,0.5,11240.025
1511,Enterprise Plan,Germany,31205.88,Google Ads,0.75,23404.41
1511,Enterprise Plan,Germany,31205.88,Instagram Ads,0.25,7801.47
3558,Marketing Suite,UK,11591.44,Email,0.4,4636.576
3558,Marketing Suite,UK,11591.44,Facebook Ads,0.2,2318.288
3558,Marketing Suite,UK,11591.44,Instagram Ads,0.2,2318.288
3558,Marketing Suite,UK,11591.44,YouTube Ads,0.2,2318.288
4221,Analytics Suite,Germany,43464.85,Email,0.25,10866.2125
4221,Analytics Suite,Germany,43464.85,Organic Search,0.5,21732.425
4221,Analytics Suite,Germany,43464.85,YouTube Ads,0.25,10866.2125
4018,Analytics Suite,Australia,10592.31,Facebook Ads,0.6666666666666666,7061.539999999999
4018,Analytics Suite,Australia,10592.31,Instagram Ads,0.3333333333333333,3530.7699999999995
3554,Pro Plan,Germany,42196.35,Email,0.2,8439.27
3554,Pro Plan,Germany,42196.35,Google Ads,0.2,8439.27
3554,Pro Plan,Germany,42196.35,Instagram Ads,0.4,16878.54
3554,Pro Plan,Germany,42196.35,YouTube Ads,0.2,8439.27
3833,Enterprise Plan,Germany,22762.97,Google Ads,0.6000000000000001,13657.782000000003
3833,Enterprise Plan,Germany,22762.97,Instagram Ads,0.2,4552.594
3833,Enterprise Plan,Germany,22762.97,Organic Search,0.2,4552.594
1820,Marketing Suite,USA,4809.11,Email,0.14285714285714285,687.0157142857142
1820,Marketing Suite,USA,4809.11,Facebook Ads,0.2857142857142857,1374.0314285714285
1820,Marketing Suite,USA,4809.11,Google Ads,0.14285714285714285,687.0157142857142
1820,Marketing Suite,USA,4809.11,LinkedIn Ads,0.14285714285714285,687.0157142857142
1820,Marketing Suite,USA,4809.11,Organic Search,0.2857142857142857,1374.0314285714285
1487,,India,34523.59,Google Ads,0.3333333333333333,11507.863333333331
1487,,India,34523.59,YouTube Ads,0.6666666666666666,23015.726666666662
1288,Enterprise Plan,UK,33810.8,LinkedIn Ads,0.6666666666666666,22540.533333333333
1288,Enterprise Plan,UK,33810.8,YouTube Ads,0.3333333333333333,11270.266666666666
3506,Enterprise Plan,USA,21992.31,Google Ads,0.3333333333333333,7330.77
3506,Enterprise Plan,USA,21992.31,LinkedIn Ads,0.6666666666666666,14661.54
3070,Basic Plan,UK,5327.0,Email,0.3333333333333333,1775.6666666666665
3070,Basic Plan,UK,5327.0,Google Ads,0.3333333333333333,1775.6666666666665
3070,Basic Plan,UK,5327.0,Instagram Ads,0.16666666666666666,887.8333333333333
3070,Basic Plan,UK,5327.0,Organic Search,0.16666666666666666,887.8333333333333
3872,Enterprise Plan,UK,5264.7,YouTube Ads,1.0,5264.7
1708,,Germany,47123.34,Email,0.14285714285714285,6731.905714285714
1708,,Germany,47123.34,Facebook Ads,0.14285714285714285,6731.905714285714
1708,,Germany,47123.34,Google Ads,0.14285714285714285,6731.905714285714
1708,,Germany,47123.34,Instagram Ads,0.2857142857142857,13463.811428571427
1708,,Germany,47123.34,Organic Search,0.14285714285714285,6731.905714285714
1708,,Germany,47123.34,YouTube Ads,0.14285714285714285,6731.905714285714
4190,Marketing Suite,UK,14016.86,Email,0.2,2803.3720000000003
4190,Marketing Suite,UK,14016.86,Facebook Ads,0.4,5606.744000000001
4190,Marketing Suite,UK,14016.86,LinkedIn Ads,0.2,2803.3720000000003
4190,Marketing Suite,UK,14016.86,YouTube Ads,0.2,2803.3720000000003
3996,Pro Plan,India,41683.46,Email,0.5,20841.73
3996,Pro Plan,India,41683.46,Facebook Ads,0.5,20841.73
1140,Analytics Suite,UK,39271.27,Email,0.2857142857142857,11220.362857142856
1140,Analytics Suite,UK,39271.27,Instagram Ads,0.42857142857142855,16830.544285714284
1140,Analytics Suite,UK,39271.27,LinkedIn Ads,0.14285714285714285,5610.181428571428
1140,Analytics Suite,UK,39271.27,YouTube Ads,0.14285714285714285,5610.181428571428
4434,Analytics Suite,Australia,15646.95,Instagram Ads,0.3333333333333333,5215.65
4434,Analytics Suite,Australia,15646.95,LinkedIn Ads,0.6666666666666666,10431.3
3537,Enterprise Plan,India,40679.77,Facebook Ads,0.5,20339.885
3537,Enterprise Plan,India,40679.77,Google Ads,0.5,20339.885
3872,Marketing Suite,India,6639.77,YouTube Ads,1.0,6639.77
1084,Pro Plan,UK,444.77,Email,0.6666666666666666,296.5133333333333
1084,Pro Plan,UK,444.77,Instagram Ads,0.3333333333333333,148.25666666666666
3346,Marketing Suite,USA,11706.31,Facebook Ads,0.3333333333333333,3902.103333333333
3346,Marketing Suite,USA,11706.31,Google Ads,0.6666666666666666,7804.206666666666
3378,Enterprise Plan,USA,28496.33,Google Ads,0.3333333333333333,9498.776666666667
3378,Enterprise Plan,USA,28496.33,Organic Search,0.3333333333333333,9498.776666666667
3378,Enterprise Plan,USA,28496.33,YouTube Ads,0.3333333333333333,9498.776666666667
2945,Pro Plan,Australia,41118.83,Facebook Ads,0.25,10279.7075
2945,Pro Plan,Australia,41118.83,Instagram Ads,0.25,10279.7075
2945,Pro Plan,Australia,41118.83,YouTube Ads,0.5,20559.415
1055,Analytics Suite,India,29804.02,Facebook Ads,0.25,7451.005
1055,Analytics Suite,India,29804.02,LinkedIn Ads,0.25,7451.005
1055,Analytics Suite,India,29804.02,Organic Search,0.5,14902.01
4390,Enterprise Plan,India,15329.07,Organic Search,1.0,15329.07
4434,Marketing Suite,India,45816.02,Instagram Ads,0.3333333333333333,15272.006666666664
4434,Marketing Suite,India,45816.02,LinkedIn Ads,0.6666666666666666,30544.01333333333
4386,Basic Plan,India,10509.24,Organic Search,0.6666666666666666,7006.16
4386,Basic Plan,India,10509.24,YouTube Ads,0.3333333333333333,3503.08
4147,Basic Plan,UK,27073.28,Facebook Ads,0.5,13536.64
4147,Basic Plan,UK,27073.28,Instagram Ads,0.5,13536.64
3754,Enterprise Plan,USA,37558.59,YouTube Ads,1.0,37558.59
3546,Marketing Suite,UK,35963.25,Organic Search,1.0,35963.25
3071,Pro Plan,USA,4386.06,Email,0.5,2193.03
3071,Pro Plan,USA,4386.06,Facebook Ads,0.5,2193.03
1646,,UK,16032.25,Facebook Ads,1.0,16032.25
1438,Enterprise Plan,India,12220.71,Email,1.0,12220.71
3259,Enterprise Plan,Australia,3182.58,Email,0.25,795.645
3259,Enterprise Plan,Australia,3182.58,Google Ads,0.5,1591.29
