conversion_id,user_id,lead_date,conversion_date,lead_stage,customer_journey,product,deal_value,country,city,conversion_status
C000207,3682,2025-09-15,2024-10-12,SQL,Google Ads > Website > Email > Purchase,Enterprise Plan,41454.23,Australia,Bangalore,Lost
C000208,2791,2025-11-21,2025-01-04,SQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,39804.04,India,London,Won
C000209,1165,2024-07-07,2024-05-06,MQL,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,30714.71,India,Bangalore,Won
C000210,1501,2024-10-20,2024-11-23,Lead,Google Ads > Website > Email > Purchase,Analytics Suite,39951.78,Australia,Delhi,Lost
C000211,2649,2025-10-03,2024-09-17,MQL,Instagram Ads > Website > Email > Purchase,,35116.62,Germany,New York,Won
C000212,4384,2024-09-22,2024-11-09,Lost,YouTube Ads > Website > Direct > Purchase,Analytics Suite,893.81,India,Sydney,Won
C000213,3304,2024-09-02,2024-04-02,Won,Facebook Ads > Website > Direct > Purchase,Basic Plan,13506.66,India,Berlin,Lost
C000214,3180,2024-01-25,2024-12-18,Won,Google Ads > Website > Email > Purchase,Enterprise Plan,7766.58,India,London,Won
C000215,2172,2024-09-05,2025-04-11,Won,Google Ads > Website > Email > Purchase,Marketing Suite,34979.15,UK,London,Won
C000216,2776,2024-10-22,2025-11-08,Lost,LinkedIn Ads > Demo > Purchase,Enterprise Plan,37208.24,Australia,Sydney,Lost
C000217,2072,2025-05-22,2025-11-27,Lead,Instagram Ads > Website > Email > Purchase,,25562.24,USA,Bangalore,Won
C000218,1456,2025-06-26,2025-07-15,Won,LinkedIn Ads > Demo > Purchase,Pro Plan,6417.12,Australia,Sydney,Lost
C000219,4212,2025-02-14,2025-02-14,Opportunity,Google Ads > Website > Email > Purchase,Marketing Suite,47460.24,Germany,Berlin,Won
C000220,3517,2025-11-17,2025-11-06,Opportunity,Instagram Ads > Website > Email > Purchase,Enterprise Plan,33648.98,UK,Berlin,Won
C000221,2999,2025-09-01,2025-02-12,Opportunity,Google Ads > Website > Email > Purchase,,33960.22,India,Sydney,Won
C000222,3119,2024-11-14,2025-03-30,Opportunity,YouTube Ads > Website > Direct > Purchase,Marketing Suite,18958.91,Australia,Mumbai,Lost
C000223,2894,2025-03-27,2025-04-06,Won,Instagram Ads > Website > Email > Purchase,Analytics Suite,24932.42,USA,New York,Won
C000224,2577,2025-01-07,2025-07-03,MQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,41668.29,Australia,New York,Won
C000225,1421,2024-03-23,2025-06-17,SQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,16196.19,UK,Delhi,Won
C000226,3903,2024-12-26,2025-11-20,Lost,Facebook Ads > Website > Direct > Purchase,Analytics Suite,333.87,USA,Delhi,Won
C000227,2046,2025-10-20,2024-07-22,Opportunity,LinkedIn Ads > Demo > Purchase,Analytics Suite,10346.02,UK,New York,Won
C000228,3608,2025-06-12,2024-12-20,Lead,Google Ads > Website > Email > Purchase,Pro Plan,27960.97,India,New York,Won
C000229,3213,2025-04-14,2025-12-13,MQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,11017.57,USA,New York,Won
C000230,1300,2024-01-03,2024-06-01,MQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,35807.73,USA,New York,Lost
C000231,4092,2025-05-13,2024-11-05,MQL,Instagram Ads > Website > Email > Purchase,,7596.45,Germany,New York,Won
C000232,1638,2024-12-18,2025-05-29,Opportunity,Instagram Ads > Website > Email > Purchase,Enterprise Plan,29767.94,USA,Mumbai,Won
C000233,2818,2024-04-27,2025-06-06,Opportunity,YouTube Ads > Website > Direct > Purchase,Pro Plan,6535.06,Australia,Bangalore,Won
C000234,4108,2024-08-28,2025-09-14,Won,Instagram Ads > Website > Email > Purchase,Analytics Suite,36195.76,USA,Delhi,Lost
C000235,2900,2025-09-07,2024-01-03,MQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,6162.02,India,Mumbai,Won
C000236,3647,2025-02-10,2025-01-10,MQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,49813.12,Australia,New York,Won
C000237,4001,2025-08-14,2024-07-05,Opportunity,Instagram Ads > Website > Email > Purchase,Pro Plan,28348.77,Germany,Sydney,Lost
C000238,2683,2024-03-15,2025-03-16,Lead,Google Ads > Website > Email > Purchase,Enterprise Plan,17852.96,Australia,Berlin,Won
C000239,2632,2024-04-07,2024-03-26,Won,YouTube Ads > Website > Direct > Purchase,,12572.86,Australia,Bangalore,Won
C000240,3590,2025-06-08,2024-04-25,MQL,LinkedIn Ads > Demo > Purchase,Basic Plan,38722.11,UK,Bangalore,Won
C000241,1916,2025-07-31,2024-08-06,Lost,YouTube Ads > Website > Direct > Purchase,Analytics Suite,18242.42,USA,Delhi,Lost
C000242,4469,2025-03-28,2025-02-01,Lost,Google Ads > Website > Email > Purchase,Pro Plan,4306.26,Germany,Mumbai,Won
C000243,1752,2024-01-29,2024-09-10,Lead,Google Ads > Website > Email > Purchase,Pro Plan,33264.75,UK,Berlin,Won
C000244,2471,2025-08-02,2024-07-19,SQL,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,23292.89,USA,Berlin,Won
C000245,3204,2024-03-19,2024-02-19,Opportunity,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,47080.89,USA,Bangalore,Won
C000246,4195,2024-04-07,2024-09-24,Opportunity,Instagram Ads > Website > Email > Purchase,Enterprise Plan,32805.25,India,Berlin,Won
C000247,4490,2024-01-13,2025-02-04,MQL,LinkedIn Ads > Demo > Purchase,Pro Plan,9005.8,Germany,,Won
C000248,3723,2024-05-23,2025-09-09,SQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,26140.6,USA,,Lost
C000249,3269,2025-12-16,2025-09-26,Won,Google Ads > Website > Email > Purchase,,31452.22,UK,Sydney,Lost
C000250,2152,2024-11-19,2025-03-18,SQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,13423.68,India,Berlin,Won
C000251,3141,2024-05-16,2024-01-18,Lost,LinkedIn Ads > Demo > Purchase,,34447.89,USA,Bangalore,Won
C000252,1275,2024-06-06,2024-04-29,MQL,Google Ads > Website > Email > Purchase,Marketing Suite,39127.29,India,Delhi,Won
C000253,3815,2025-09-17,2024-05-07,MQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,978.17,UK,Delhi,Lost
C000254,3967,2025-01-01,2025-07-30,Lead,Instagram Ads > Website > Email > Purchase,Basic Plan,11373.37,UK,Berlin,Lost
C000255,3760,2025-04-08,2025-12-12,Lost,Google Ads > Website > Email > Purchase,Enterprise Plan,22480.05,USA,New York,Won
C000256,1511,2024-12-22,2024-03-26,Won,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,31205.88,Germany,Sydney,Won
C000257,3558,2025-09-15,2025-05-29,Lost,LinkedIn Ads > Demo > Purchase,Marketing Suite,11591.44,UK,New York,Lost
C000258,4221,2024-02-02,2024-07-24,Lead,Google Ads > Website > Email > Purchase,Analytics Suite,43464.85,Germany,Mumbai,Won
C000259,4018,2025-09-21,2025-06-18,Lead,YouTube Ads > Website > Direct > Purchase,Analytics Suite,10592.31,Australia,Delhi,Won
C000260,3554,2024-09-15,2024-10-29,Won,Google Ads > Website > Email > Purchase,Pro Plan,42196.35,Germany,New York,Lost
C000261,3833,2025-11-24,2025-02-11,Opportunity,Google Ads > Website > Email > Purchase,Enterprise Plan,22762.97,Germany,Berlin,Lost
C000262,1820,2025-12-20,2024-02-18,Lead,YouTube Ads > Website > Direct > Purchase,Marketing Suite,4809.11,USA,Mumbai,Won
C000263,1487,2024-07-23,2024-06-14,Opportunity,LinkedIn Ads > Demo > Purchase,,34523.59,India,Mumbai,Won
C000264,1288,2025-01-14,2025-10-27,Lost,Instagram Ads > Website > Email > Purchase,Enterprise Plan,33810.8,UK,New York,Lost
C000265,3506,2025-07-10,2025-04-27,Lost,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,21992.31,USA,New York,Lost
C000266,3070,2025-04-11,2024-10-04,Lost,LinkedIn Ads > Demo > Purchase,Basic Plan,5327.0,UK,Mumbai,Won
C000267,3872,2025-12-22,2025-11-06,Lost,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,5264.7,UK,,Won
C000268,1708,2024-02-05,2024-10-17,Won,Google Ads > Website > Email > Purchase,,47123.34,Germany,London,Lost
C000269,4190,2024-09-08,2025-05-24,Lead,Facebook Ads > Website > Direct > Purchase,Marketing Suite,14016.86,UK,Mumbai,Lost
C000270,3996,2024-12-12,2024-12-29,MQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,41683.46,India,Sydney,Lost
C000271,1140,2024-01-15,2025-04-27,Lead,LinkedIn Ads > Demo > Purchase,Analytics Suite,39271.27,UK,Berlin,Won
C000272,4434,2025-05-10,2024-08-25,Won,Instagram Ads > Website > Email > Purchase,Analytics Suite,15646.95,Australia,Mumbai,Lost
C000273,3537,2024-04-30,2025-12-12,Opportunity,LinkedIn Ads > Demo > Purchase,Enterprise Plan,40679.77,India,New York,Won
C000274,3872,2025-01-07,2025-03-30,Lost,Facebook Ads > Website > Direct > Purchase,Marketing Suite,6639.77,India,Sydney,Won
C000275,1887,2025-11-06,2025-08-12,Lead,Facebook Ads > Website > Direct > Purchase,,9805.98,Australia,London,Won
C000276,2663,2025-02-07,2025-10-22,Lost,Google Ads > Website > Email > Purchase,Pro Plan,42245.54,Germany,Mumbai,Lost
C000277,1084,2025-04-23,2024-04-09,Won,LinkedIn Ads > Demo > Purchase,Pro Plan,444.77,UK,Sydney,Lost
C000278,3346,2024-10-13,2024-11-07,Lost,LinkedIn Ads > Demo > Purchase,Marketing Suite,11706.31,USA,New York,Lost
C000279,3378,2024-01-13,2025-04-08,Won,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,28496.33,USA,Berlin,Won
C000280,2945,2024-04-27,2024-04-07,Opportunity,Facebook Ads > Website > Direct > Purchase,Pro Plan,41118.83,Australia,Berlin,Won
C000281,1055,2025-05-23,2024-12-27,Lost,YouTube Ads > Website > Direct > Purchase,Analytics Suite,29804.02,India,,Won
C000282,3750,2025-06-01,2025-09-06,Opportunity,LinkedIn Ads > Demo > Purchase,Enterprise Plan,32703.5,Australia,Delhi,Won
C000283,4390,2024-11-06,2025-12-12,Won,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,15329.07,India,London,Won
C000284,4434,2024-05-19,2025-02-17,Lost,Facebook Ads > Website > Direct > Purchase,Marketing Suite,45816.02,India,Berlin,Won
C000285,4386,2025-07-03,2024-09-02,SQL,LinkedIn Ads > Demo > Purchase,Basic Plan,10509.24,India,Berlin,Won
C000286,4147,2025-02-18,2025-12-15,MQL,Google Ads > Website > Email > Purchase,Basic Plan,27073.28,UK,,Lost
C000287,3754,2024-08-09,2024-12-31,Won,Google Ads > Website > Email > Purchase,Enterprise Plan,37558.59,USA,Sydney,Lost
C000288,3546,2025-03-04,2025-08-26,MQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,35963.25,UK,Sydney,Lost
C000289,3071,2025-05-13,2024-02-12,Lost,Instagram Ads > Website > Email > Purchase,Pro Plan,4386.06,USA,Bangalore,Won
C000290,1646,2024-06-25,2024-02-02,Opportunity,LinkedIn Ads > Demo > Purchase,,16032.25,UK,New York,Won
C000291,1438,2025-08-29,2024-04-16,Lead,Google Ads > Website > Email > Purchase,Enterprise Plan,12220.71,India,Mumbai,Won
C000292,3259,2024-10-27,2025-08-09,Lead,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,3182.58,Australia,Bangalore,Lost
C000293,4156,2025-02-14,2025-08-16,Won,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,34961.34,UK,,Lost
C000294,2119,2024-03-19,2024-10-04,Opportunity,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,32593.7,India,Bangalore,Lost
C000295,2692,2024-01-11,2025-01-16,Opportunity,Facebook Ads > Website > Direct > Purchase,Analytics Suite,9798.77,UK,New York,Won
C000296,3893,2025-06-17,2025-06-14,Lead,Google Ads > Website > Email > Purchase,Pro Plan,36774.12,India,Mumbai,Won
C000297,1819,2024-05-21,2025-03-06,MQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,4916.73,India,New York,Lost
C000298,4496,2024-09-30,2024-03-12,Lost,YouTube Ads > Website > Direct > Purchase,Pro Plan,49817.19,India,Delhi,Lost
C000299,2797,2025-10-09,2025-07-05,Opportunity,YouTube Ads > Website > Direct > Purchase,Pro Plan,27193.04,UK,,Won
C000300,3975,2024-10-28,2025-01-14,Lead,Facebook Ads > Website > Direct > Purchase,Marketing Suite,11970.34,Germany,Mumbai,Lost
C000301,3449,2024-04-08,2025-07-16,SQL,Google Ads > Website > Email > Purchase,Pro Plan,19868.6,UK,Berlin,Won
C000302,2020,2024-04-30,2025-01-04,Lost,Facebook Ads > Website > Direct > Purchase,Analytics Suite,33137.83,Germany,Delhi,Won
C000303,2572,2024-05-31,2025-03-22,Lead,Facebook Ads > Website > Direct > Purchase,Marketing Suite,2749.83,Australia,Berlin,Won
C000304,3762,2025-11-16,2024-09-18,SQL,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,49060.01,Australia,New York,Won
C000305,2576,2024-03-20,2025-04-14,MQL,Instagram Ads > Website > Email > Purchase,,22707.78,UK,Sydney,Won
C000306,1195,2025-01-15,2024-03-27,MQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,9107.63,India,New York,Lost
C000307,2239,2025-12-25,2024-06-24,SQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,37853.79,India,Delhi,Lost
C000308,1503,2024-08-25,2024-03-29,Won,Google Ads > Website > Email > Purchase,Enterprise Plan,7989.4,India,Sydney,Won
C000309,1679,2024-01-31,2024-02-23,SQL,Google Ads > Website > Email > Purchase,Analytics Suite,44628.27,Australia,New York,Won
C000310,1629,2024-09-19,2024-12-11,Lead,LinkedIn Ads > Demo > Purchase,Pro Plan,2232.67,Germany,Delhi,Lost
C000311,2356,2025-06-18,2025-01-31,SQL,LinkedIn Ads > Demo > Purchase,Basic Plan,49392.97,India,Berlin,Won
C000312,3294,2024-12-14,2024-02-03,Opportunity,Google Ads > Website > Email > Purchase,Basic Plan,21735.73,India,Sydney,Won
C000313,1517,2025-07-02,2024-04-25,Lead,Google Ads > Website > Email > Purchase,Enterprise Plan,3120.92,Australia,Mumbai,Won
C000314,1464,2024-02-26,2024-11-14,Won,LinkedIn Ads > Demo > Purchase,Marketing Suite,45939.64,India,New York,Won
C000315,2690,2025-09-28,2024-01-27,Lead,Google Ads > Website > Email > Purchase,Marketing Suite,21941.87,Germany,London,Lost
C000316,4097,2025-09-28,2025-06-03,MQL,LinkedIn Ads > Demo > Purchase,Analytics Suite,15469.09,UK,Bangalore,Won
C000317,3376,2024-01-13,2025-04-15,Won,Facebook Ads > Website > Direct > Purchase,Pro Plan,38815.74,Australia,London,Won
C000318,4042,2024-11-18,2024-11-17,Lead,YouTube Ads > Website > Direct > Purchase,Analytics Suite,28258.04,Australia,New York,Won
C000319,2719,2025-06-28,2024-08-07,Lost,Facebook Ads > Website > Direct > Purchase,Pro Plan,32801.58,USA,Berlin,Won
C000320,2569,2024-08-12,2025-04-25,Opportunity,LinkedIn Ads > Demo > Purchase,Basic Plan,9602.68,Australia,Bangalore,Won
C000321,3786,2025-06-03,2025-03-03,MQL,Google Ads > Website > Email > Purchase,Marketing Suite,46776.02,Australia,London,Won
C000322,4395,2024-09-07,2024-12-07,MQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,41163.52,USA,Berlin,Lost
C000323,2494,2025-09-30,2024-12-20,Opportunity,Instagram Ads > Website > Email > Purchase,,33925.3,Australia,New York,Won
C000324,1821,2025-04-06,2024-02-20,SQL,LinkedIn Ads > Demo > Purchase,Pro Plan,36865.6,UK,Sydney,Won
C000325,3314,2024-07-12,2024-08-06,SQL,LinkedIn Ads > Demo > Purchase,Pro Plan,46389.98,USA,,Lost
C000326,3484,2024-07-10,2025-10-01,Won,Instagram Ads > Website > Email > Purchase,Basic Plan,21380.33,UK,Mumbai,Won
C000327,1607,2024-02-04,2024-10-21,Won,Google Ads > Website > Email > Purchase,Marketing Suite,33288.59,UK,New York,Won
C000328,1190,2024-08-02,2025-10-09,Won,Instagram Ads > Website > Email > Purchase,,42544.8,Australia,New York,Won
C000329,1045,2024-07-19,2025-01-25,Lost,Facebook Ads > Website > Direct > Purchase,Pro Plan,46121.68,Australia,Berlin,Won
C000330,3824,2024-08-25,2025-04-09,MQL,Instagram Ads > Website > Email > Purchase,Pro Plan,47635.34,Australia,Mumbai,Won
C000331,3516,2024-09-23,2025-07-19,MQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,32888.58,Germany,Berlin,Won
C000332,1077,2024-04-26,2024-12-16,MQL,Google Ads > Website > Email > Purchase,Marketing Suite,28659.02,USA,,Won
C000333,2298,2024-07-17,2024-08-11,Opportunity,Google Ads > Website > Email > Purchase,Pro Plan,44047.67,USA,London,Won
C000334,2634,2025-06-24,2024-10-21,SQL,Google Ads > Website > Email > Purchase,Enterprise Plan,16140.38,Australia,London,Won
C000335,2268,2024-11-13,2024-02-23,Lead,LinkedIn Ads > Demo > Purchase,Marketing Suite,46278.24,UK,Sydney,Lost
C000336,4207,2025-03-14,2025-11-16,Won,YouTube Ads > Website > Direct > Purchase,Marketing Suite,5163.14,UK,Mumbai,Lost
C000337,3716,2024-02-28,2025-10-07,Won,Facebook Ads > Website > Direct > Purchase,Marketing Suite,14402.18,UK,London,Won
C000338,1127,2025-04-28,2025-01-19,Lead,LinkedIn Ads > Demo > Purchase,Analytics Suite,45798.05,USA,New York,Won
C000339,2493,2024-02-26,2025-01-21,Lead,LinkedIn Ads > Demo > Purchase,Enterprise Plan,44659.58,Australia,Sydney,Won
C000340,4417,2025-02-14,2025-06-07,Lead,Instagram Ads > Website > Email > Purchase,Pro Plan,9004.72,Australia,,Won
C000341,2546,2025-01-14,2025-11-14,MQL,LinkedIn Ads > Demo > Purchase,Pro Plan,36685.22,Germany,Delhi,Lost
C000342,1585,2025-06-26,2024-08-03,Lost,Google Ads > Website > Email > Purchase,,23216.98,USA,New York,Won
C000343,4165,2025-07-07,2024-05-09,Opportunity,Google Ads > Website > Email > Purchase,Enterprise Plan,29949.18,Australia,Delhi,Lost
C000344,1374,2025-06-07,2024-07-30,Lead,LinkedIn Ads > Demo > Purchase,Analytics Suite,47051.37,Australia,Sydney,Lost
C000345,3458,2024-11-25,2025-01-01,SQL,LinkedIn Ads > Demo > Purchase,Analytics Suite,38760.77,USA,Berlin,Won
C000346,3956,2025-06-22,2025-01-06,SQL,Google Ads > Website > Email > Purchase,Basic Plan,19743.0,India,Delhi,Won
C000347,3848,2025-11-08,2024-11-18,SQL,Instagram Ads > Website > Email > Purchase,Analytics Suite,9372.2,India,Bangalore,Won
C000348,1538,2024-08-13,2024-01-02,Lost,Google Ads > Website > Email > Purchase,Basic Plan,47713.41,Germany,London,Lost
C000349,2899,2024-08-26,2024-12-06,MQL,Instagram Ads > Website > Email > Purchase,Basic Plan,25985.34,USA,Delhi,Won
C000350,2279,2024-05-24,2025-09-29,Won,LinkedIn Ads > Demo > Purchase,Analytics Suite,14816.61,Germany,Berlin,Lost
C000351,2893,2025-08-22,2024-03-21,Won,YouTube Ads > Website > Direct > Purchase,Marketing Suite,19140.45,USA,New York,Lost
C000352,2692,2025-07-12,2024-04-26,Lead,Instagram Ads > Website > Email > Purchase,Marketing Suite,3654.57,India,Delhi,Won
C000353,3441,2024-08-28,2024-02-20,MQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,29236.83,Australia,Sydney,Won
C000354,1101,2024-05-02,2024-03-02,Opportunity,Facebook Ads > Website > Direct > Purchase,,17173.02,USA,Bangalore,Lost
C000355,2242,2024-01-28,2024-08-16,Lead,Facebook Ads > Website > Direct > Purchase,,21817.98,India,,Won
C000356,2182,2024-02-11,2024-11-04,Won,LinkedIn Ads > Demo > Purchase,Pro Plan,42139.05,UK,Delhi,Won
C000357,2375,2025-06-11,2024-05-15,Won,Google Ads > Website > Email > Purchase,Marketing Suite,48480.27,Germany,New York,Won
C000358,3450,2025-08-27,2025-07-16,Lead,YouTube Ads > Website > Direct > Purchase,,2591.61,UK,London,Won
C000359,3063,2024-04-26,2025-04-15,Lead,YouTube Ads > Website > Direct > Purchase,Marketing Suite,44781.4,UK,London,Lost
C000360,2195,2024-02-24,2025-01-21,Lost,Facebook Ads > Website > Direct > Purchase,Analytics Suite,1720.36,Germany,New York,Lost
C000361,1065,2024-09-05,2025-11-01,SQL,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,20311.78,Australia,Sydney,Won
C000362,3528,2024-09-18,2025-07-07,Lost,Instagram Ads > Website > Email > Purchase,Basic Plan,23936.17,UK,,Won
C000363,3427,2024-08-22,2025-12-27,Opportunity,YouTube Ads > Website > Direct > Purchase,Marketing Suite,38389.94,UK,Mumbai,Lost
C000364,1937,2024-06-17,2024-11-10,SQL,Google Ads > Website > Email > Purchase,Analytics Suite,46793.37,Germany,New York,Won
C000365,3821,2024-03-22,2024-12-13,Lost,Google Ads > Website > Email > Purchase,Marketing Suite,48264.54,USA,Sydney,Won
C000366,2034,2025-04-11,2024-01-25,Lead,LinkedIn Ads > Demo > Purchase,Marketing Suite,6122.03,Australia,New York,Won
C000367,3266,2025-01-16,2024-08-23,Opportunity,Google Ads > Website > Email > Purchase,Marketing Suite,45428.61,India,Berlin,Lost
C000368,1572,2025-06-30,2024-06-30,Lead,Google Ads > Website > Email > Purchase,Enterprise Plan,17381.56,Germany,New York,Lost
C000369,2843,2025-01-12,2025-12-08,MQL,Google Ads > Website > Email > Purchase,Pro Plan,43215.47,USA,Mumbai,Won
C000370,2251,2025-11-11,2025-11-14,Lead,Instagram Ads > Website > Email > Purchase,Marketing Suite,34622.83,Australia,Delhi,Won
C000371,1464,2025-04-13,2025-03-29,MQL,Google Ads > Website > Email > Purchase,Pro Plan,18850.58,Australia,Mumbai,Lost
C000372,4497,2025-04-09,2024-04-10,Lost,Instagram Ads > Website > Email > Purchase,Marketing Suite,39236.53,India,Mumbai,Won
C000373,1814,2025-03-19,2025-05-23,SQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,9426.98,India,Delhi,Lost
C000374,2107,2024-01-28,2024-12-03,Lead,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,22665.23,Australia,Sydney,Won
C000375,4352,2024-07-19,2025-01-12,Opportunity,Instagram Ads > Website > Email > Purchase,Enterprise Plan,17408.04,UK,Bangalore,Won
C000376,4311,2024-03-09,2025-05-24,Lost,Google Ads > Website > Email > Purchase,Basic Plan,45843.82,India,New York,Won
