session_id,user_id,session_date,traffic_source,utm_source,utm_medium,utm_campaign,device,city,country,pages_viewed,session_duration_sec,bounce_flag
S000242,1145,2025-02-01,Organic Search,Instagram Ads,organic,Brand Awareness,Desktop,Bangalore,Germany,21,58,0
S000243,1006,2024-11-26,Organic Search,LinkedIn Ads,email,Retargeting,Tablet,Mumbai,USA,20,3387,0
S000244,1721,2025-09-07,Google Ads,Organic Search,cpc,Campaign_XYZ,Mobile,London,Germany,3,940,0
S000245,2257,2024-12-10,Organic Search,Google Ads,email,Retargeting,Mobile,Unknown,Germany,9,2553,1
S000246,2842,2025-04-16,Organic Search,Organic Search,email,Festive Offer,Mobile,Delhi,Australia,11,1762,0
S000247,2954,2025-10-24,Instagram Ads,Facebook Ads,social,Festive Offer,Desktop,Delhi,Australia,9,1816,1
S000248,2893,2025-04-11,Organic Search,YouTube Ads,organic,Summer Sale,Mobile,New York,USA,19,1242,0
S000249,3579,2024-03-05,Organic Search,Email,organic,Brand Awareness,Desktop,Delhi,UK,13,1046,1
S000250,1969,2024-12-26,Google Ads,Instagram Ads,organic,Product Launch,Desktop,Sydney,Australia,10,1166,0
S000251,2676,2025-01-10,LinkedIn Ads,YouTube Ads,cpc,Festive Offer,Desktop,Mumbai,UK,22,1829,1
S000252,1628,2025-07-19,Instagram Ads,Organic Search,organic,Festive Offer,Desktop,Bangalore,USA,17,2962,0
S000253,3583,2025-02-03,Facebook Ads,Email,social,Black Friday,Mobile,Sydney,USA,11,3523,0
S000254,1937,2024-12-19,Facebook Ads,Organic Search,organic,Product Launch,Desktop,Unknown,Australia,8,3563,1
S000255,1958,2025-12-05,Facebook Ads,YouTube Ads,social,Black Friday,Tablet,Mumbai,India,22,1532,0
S000256,2138,2025-11-23,YouTube Ads,Instagram Ads,social,Summer Sale,Desktop,London,Germany,15,722,0
S000257,3861,2024-10-31,LinkedIn Ads,Facebook Ads,social,Retargeting,Mobile,Bangalore,UK,3,2205,0
S000258,2980,2025-02-22,LinkedIn Ads,YouTube Ads,email,Black Friday,Mobile,Sydney,Germany,21,261,1
S000259,3378,2025-06-16,Google Ads,YouTube Ads,cpc,Product Launch,Desktop,Berlin,USA,24,1050,0
S000260,1958,2025-08-06,Google Ads,Google Ads,organic,Retargeting,Desktop,New York,India,8,2574,0
S000261,2912,2024-06-05,YouTube Ads,Instagram Ads,email,Campaign_XYZ,Desktop,New York,UK,4,1740,0
S000262,2427,2024-08-25,Organic Search,Email,cpc,Product Launch,Tablet,Bangalore,India,15,640,0
S000263,2807,2025-07-18,Email,Organic Search,cpc,Summer Sale,Desktop,Sydney,UK,7,1022,0
S000264,1546,2025-10-05,Email,LinkedIn Ads,organic,Summer Sale,Mobile,Delhi,Germany,21,1648,0
S000265,3508,2025-12-07,Instagram Ads,YouTube Ads,email,Festive Offer,Desktop,Bangalore,UK,10,3558,0
S000266,3312,2025-01-05,YouTube Ads,Google Ads,organic,Product Launch,Mobile,New York,India,17,478,1
S000267,3467,2025-05-30,Organic Search,Instagram Ads,organic,Campaign_XYZ,Desktop,Berlin,India,20,561,0
S000268,2397,2024-03-31,Facebook Ads,Email,cpc,Product Launch,Desktop,New York,USA,7,2349,0
S000269,1013,2024-10-19,LinkedIn Ads,Email,cpc,Product Launch,Desktop,Berlin,UK,9,3413,0
S000270,2962,2024-04-19,Google Ads,LinkedIn Ads,email,Black Friday,Tablet,Sydney,Germany,24,1593,0
S000271,3123,2025-01-12,Organic Search,LinkedIn Ads,organic,Brand Awareness,Mobile,Berlin,Australia,24,1244,0
S000272,2558,2025-04-07,Email,YouTube Ads,social,Festive Offer,Desktop,New York,UK,10,2683,1
S000273,1176,2025-02-03,Email,Facebook Ads,cpc,Brand Awareness,Tablet,New York,Australia,9,2382,1
S000274,2503,2025-11-25,Google Ads,Instagram Ads,cpc,Campaign_XYZ,Tablet,Berlin,Australia,12,2314,1
S000275,4055,2025-04-04,LinkedIn Ads,Google Ads,cpc,Brand Awareness,Desktop,Sydney,USA,5,942,1
S000276,1512,2025-04-17,Email,Instagram Ads,social,Campaign_XYZ,Mobile,Bangalore,UK,9,2729,0
S000277,4279,2024-01-28,Facebook Ads,Google Ads,email,Campaign_XYZ,Desktop,New York,Australia,3,1317,1
S000278,1561,2025-09-26,Organic Search,YouTube Ads,social,Campaign_XYZ,Desktop,Delhi,USA,7,903,0
S000279,4129,2024-02-29,Facebook Ads,Instagram Ads,organic,Black Friday,Mobile,Sydney,USA,20,3310,0
S000280,3250,2025-01-07,Organic Search,YouTube Ads,organic,Brand Awareness,Mobile,Berlin,Australia,1,1329,0
S000281,3332,2024-09-01,Facebook Ads,Facebook Ads,organic,Brand Awareness,Desktop,New York,Germany,17,1844,0
S000282,1001,2025-10-05,LinkedIn Ads,Google Ads,cpc,Brand Awareness,Desktop,Berlin,Germany,16,2007,0
S000283,1079,2025-09-02,YouTube Ads,Facebook Ads,organic,Product Launch,Mobile,London,Australia,22,3263,0
S000284,4226,2025-02-26,Organic Search,Google Ads,social,Black Friday,Mobile,Berlin,India,3,99,0
S000285,4491,2025-08-03,Facebook Ads,Email,organic,Product Launch,Desktop,New York,UK,24,1677,0
S000286,2177,2024-08-29,YouTube Ads,Facebook Ads,organic,Festive Offer,Desktop,Berlin,Australia,23,3520,1
S000287,2098,2024-01-29,Email,Instagram Ads,organic,Product Launch,Desktop,Mumbai,UK,11,1276,0
S000288,1262,2025-06-12,Instagram Ads,Email,email,Unknown,Desktop,Delhi,India,15,530,0
S000289,2701,2025-11-01,Google Ads,Google Ads,organic,Black Friday,Mobile,Sydney,Germany,10,736,0
S000290,2829,2024-04-09,YouTube Ads,Organic Search,social,Summer Sale,Desktop,London,USA,15,3064,0
S000291,2715,2024-01-11,Email,YouTube Ads,cpc,Black Friday,Mobile,Mumbai,Australia,8,3166,0
S000292,3353,2025-02-26,Instagram Ads,Google Ads,organic,Campaign_XYZ,Mobile,Berlin,Germany,4,705,1
S000293,1455,2025-10-31,LinkedIn Ads,Organic Search,social,Brand Awareness,Desktop,Delhi,UK,22,1156,0
S000294,1313,2025-04-02,Instagram Ads,LinkedIn Ads,organic,Unknown,Mobile,New York,USA,7,666,1
S000295,4419,2024-09-23,Instagram Ads,Organic Search,email,Product Launch,Mobile,New York,UK,4,1485,0
S000296,3151,2025-02-14,Organic Search,Google Ads,cpc,Unknown,Mobile,New York,USA,24,2170,1
S000297,1796,2024-07-01,Google Ads,Google Ads,email,Brand Awareness,Desktop,New York,UK,21,3303,0
S000298,2059,2024-04-14,Instagram Ads,Email,social,Summer Sale,Mobile,Delhi,USA,3,1159,0
S000299,1261,2025-06-01,Email,LinkedIn Ads,social,Retargeting,Desktop,Bangalore,UK,6,2605,0
S000300,4312,2025-09-06,Instagram Ads,Facebook Ads,email,Retargeting,Mobile,Berlin,USA,12,380,1
S000301,3944,2025-02-17,Google Ads,Organic Search,social,Black Friday,Mobile,Berlin,Australia,14,699,0
S000302,3126,2024-01-18,LinkedIn Ads,Facebook Ads,email,Campaign_XYZ,Mobile,Mumbai,USA,10,2389,0
S000303,3204,2024-10-21,Facebook Ads,Google Ads,social,Retargeting,Mobile,New York,USA,7,3109,0
S000304,1334,2024-11-29,YouTube Ads,Facebook Ads,organic,Campaign_XYZ,Desktop,New York,Australia,21,1463,1
S000305,3059,2025-10-16,Organic Search,LinkedIn Ads,email,Unknown,Tablet,Sydney,Australia,13,2223,0
S000306,2847,2024-11-01,YouTube Ads,YouTube Ads,email,Summer Sale,Desktop,Bangalore,Australia,16,181,0
S000307,1895,2024-06-29,Instagram Ads,Facebook Ads,social,Black Friday,Desktop,Berlin,UK,13,727,0
S000308,3565,2024-08-15,Facebook Ads,Google Ads,organic,Brand Awareness,Tablet,Delhi,USA,16,2632,0
S000309,3815,2025-08-21,Facebook Ads,Organic Search,organic,Black Friday,Desktop,Bangalore,Germany,22,462,0
S000310,1947,2025-07-01,Instagram Ads,YouTube Ads,social,Festive Offer,Mobile,Sydney,Australia,21,2362,0
S000311,2060,2025-12-29,Organic Search,YouTube Ads,organic,Festive Offer,Desktop,New York,UK,11,2246,0
S000312,2127,2024-01-09,Organic Search,Organic Search,organic,Festive Offer,Mobile,Berlin,UK,6,1036,0
S000313,2062,2024-04-10,YouTube Ads,YouTube Ads,email,Festive Offer,Desktop,New York,USA,11,178,0
S000314,3214,2025-10-25,YouTube Ads,Organic Search,email,Campaign_XYZ,Desktop,Bangalore,Australia,16,3231,0
S000315,2590,2025-12-01,Email,Google Ads,organic,Retargeting,Desktop,Mumbai,USA,15,2379,0
S000316,3733,2024-07-21,Email,YouTube Ads,email,Brand Awareness,Desktop,Delhi,India,2,2803,0
S000317,3612,2025-10-01,Organic Search,LinkedIn Ads,cpc,Retargeting,Mobile,London,Australia,21,696,0
S000318,2980,2025-03-07,Facebook Ads,YouTube Ads,social,Retargeting,Mobile,Bangalore,Germany,18,389,0
S000319,1521,2024-09-08,Facebook Ads,Organic Search,social,Brand Awareness,Desktop,Delhi,UK,20,508,0
S000320,4148,2024-12-13,Instagram Ads,Email,email,Summer Sale,Mobile,Berlin,UK,21,3184,0
S000321,3822,2025-01-06,YouTube Ads,Email,email,Product Launch,Mobile,Bangalore,Australia,15,3518,1
S000322,2954,2025-09-08,YouTube Ads,Organic Search,social,Summer Sale,Desktop,Unknown,India,14,1046,0
S000323,3372,2025-06-26,Instagram Ads,Organic Search,email,Campaign_XYZ,Tablet,Mumbai,Germany,10,838,1
S000324,2014,2025-09-03,Instagram Ads,LinkedIn Ads,email,Summer Sale,Mobile,Mumbai,UK,8,266,0
S000325,4409,2024-08-12,LinkedIn Ads,Google Ads,cpc,Summer Sale,Desktop,Sydney,USA,2,352,1
S000326,1006,2024-05-22,Facebook Ads,Organic Search,social,Black Friday,Mobile,Delhi,USA,14,2914,1
S000327,2957,2024-07-12,Facebook Ads,Organic Search,cpc,Product Launch,Mobile,Delhi,USA,23,3289,0
S000328,2543,2025-09-30,Facebook Ads,Google Ads,cpc,Black Friday,Desktop,Unknown,UK,4,3431,0
S000329,1870,2024-12-24,Google Ads,Email,email,Campaign_XYZ,Tablet,Bangalore,USA,15,3259,0
S000330,2779,2024-09-11,Google Ads,Google Ads,email,Black Friday,Desktop,New York,UK,17,1697,0
S000331,1892,2025-06-22,Email,YouTube Ads,organic,Retargeting,Mobile,London,Australia,12,3212,0
S000332,4188,2024-05-23,Instagram Ads,Facebook Ads,cpc,Festive Offer,Mobile,Berlin,USA,15,2271,0
S000333,1153,2025-08-01,LinkedIn Ads,Facebook Ads,email,Festive Offer,Tablet,Bangalore,USA,8,933,0
S000334,1261,2025-03-22,Organic Search,YouTube Ads,organic,Unknown,Mobile,Mumbai,UK,1,301,1
S000335,2849,2025-06-22,Organic Search,Instagram Ads,cpc,Summer Sale,Tablet,Mumbai,UK,21,2747,1
S000336,1357,2025-11-28,Google Ads,Instagram Ads,cpc,Summer Sale,Mobile,Delhi,UK,20,2193,0
S000337,1009,2025-02-22,Facebook Ads,LinkedIn Ads,cpc,Unknown,Mobile,Mumbai,Germany,24,2522,0
S000338,4400,2024-05-31,Organic Search,Facebook Ads,organic,Unknown,Mobile,Delhi,Australia,7,2777,0
S000339,1871,2025-08-05,LinkedIn Ads,YouTube Ads,cpc,Festive Offer,Mobile,Mumbai,USA,18,1719,0
S000340,4339,2024-03-23,YouTube Ads,Organic Search,social,Brand Awareness,Mobile,Bangalore,UK,22,3086,0
S000341,4100,2025-10-06,Instagram Ads,Google Ads,social,Brand Awareness,Desktop,Delhi,UK,4,523,0
S000342,4476,2024-06-15,Google Ads,Facebook Ads,organic,Product Launch,Desktop,New York,UK,13,1517,1
S000343,3068,2025-12-03,Email,YouTube Ads,social,Campaign_XYZ,Desktop,New York,USA,5,1025,1
S000344,2882,2025-05-26,LinkedIn Ads,Email,organic,Product Launch,Mobile,Berlin,UK,12,3451,1
S000345,4369,2025-06-03,Organic Search,Email,cpc,Black Friday,Tablet,London,Germany,22,3039,0
S000346,2867,2025-08-23,Google Ads,Instagram Ads,cpc,Black Friday,Mobile,Berlin,Germany,24,2154,0
S000347,3332,2024-03-06,Email,Email,email,Black Friday,Mobile,Bangalore,UK,9,308,0
S000348,2789,2024-06-16,Google Ads,Email,social,Summer Sale,Desktop,Berlin,Australia,23,1614,1
S000349,2625,2025-07-11,Organic Search,Instagram Ads,email,Campaign_XYZ,Mobile,Bangalore,Germany,4,1568,0
S000350,1241,2025-06-05,Instagram Ads,Instagram Ads,organic,Festive Offer,Tablet,New York,USA,24,3571,0
S000351,1601,2025-04-17,Organic Search,Email,social,Product Launch,Mobile,Delhi,India,2,1755,0
S000352,1882,2025-09-17,Google Ads,LinkedIn Ads,email,Product Launch,Mobile,New York,India,8,3422,0
S000353,2549,2025-04-08,Instagram Ads,Organic Search,email,Campaign_XYZ,Mobile,Berlin,Germany,4,1404,1
S000354,2688,2025-12-19,Organic Search,YouTube Ads,organic,Black Friday,Mobile,Berlin,Australia,19,668,1
S000355,1678,2025-12-16,Organic Search,YouTube Ads,social,Product Launch,Mobile,Mumbai,Germany,8,2595,0
S000356,3618,2024-12-17,Instagram Ads,Email,organic,Summer Sale,Desktop,Bangalore,USA,19,570,1
S000357,1199,2025-12-07,Organic Search,Organic Search,social,Product Launch,Desktop,London,Australia,15,2638,0
S000358,2725,2025-04-15,YouTube Ads,Google Ads,email,Brand Awareness,Desktop,Berlin,USA,6,522,0
S000359,3510,2024-06-11,Organic Search,Organic Search,email,Summer Sale,Tablet,Berlin,UK,16,3046,1
S000360,2178,2024-11-16,Facebook Ads,YouTube Ads,email,Black Friday,Mobile,London,UK,12,1612,1
S000361,2384,2024-03-24,Organic Search,Google Ads,organic,Retargeting,Mobile,Bangalore,UK,15,2879,1
S000362,1994,2024-07-26,YouTube Ads,Email,organic,Campaign_XYZ,Desktop,Berlin,UK,15,1912,1
S000363,3692,2025-04-29,Organic Search,Organic Search,social,Brand Awareness,Mobile,London,UK,24,2096,0
S000364,4203,2025-06-30,Organic Search,Instagram Ads,organic,Campaign_XYZ,Desktop,New York,Australia,6,70,0
S000365,2715,2025-07-02,Google Ads,Facebook Ads,organic,Festive Offer,Mobile,London,USA,15,3396,0
S000366,4412,2025-07-30,YouTube Ads,Organic Search,cpc,Summer Sale,Desktop,Mumbai,Australia,3,2643,0
S000367,1756,2024-11-06,Organic Search,Instagram Ads,email,Retargeting,Desktop,Delhi,Germany,12,114,0
S000368,1339,2025-11-04,Organic Search,YouTube Ads,cpc,Summer Sale,Mobile,London,Australia,14,738,0
S000369,4333,2024-01-21,LinkedIn Ads,Google Ads,social,Brand Awareness,Desktop,London,UK,18,566,0
S000370,4356,2024-01-14,YouTube Ads,Instagram Ads,email,Product Launch,Desktop,Mumbai,UK,4,2706,0
S000371,2718,2024-05-25,YouTube Ads,Organic Search,social,Campaign_XYZ,Desktop,Berlin,India,24,3493,0
S000372,3663,2025-06-30,Organic Search,Organic Search,cpc,Black Friday,Mobile,Mumbai,Australia,7,1647,0
S000373,3626,2025-03-24,YouTube Ads,YouTube Ads,social,Campaign_XYZ,Desktop,Mumbai,USA,6,338,0
S000374,3595,2024-09-02,Organic Search,YouTube Ads,organic,Festive Offer,Mobile,Bangalore,India,5,1312,0
S000375,2424,2024-08-26,Instagram Ads,Google Ads,email,Campaign_XYZ,Desktop,Sydney,Australia,7,2002,1
S000376,2392,2025-06-11,Email,Email,email,Summer Sale,Mobile,Bangalore,USA,2,2689,1
S000377,1036,2025-07-26,Facebook Ads,LinkedIn Ads,social,Campaign_XYZ,Mobile,Berlin,India,21,2231,1
S000378,3224,2024-12-31,Organic Search,Facebook Ads,social,Black Friday,Mobile,Berlin,India,11,1777,0
S000379,4160,2025-05-18,YouTube Ads,Organic Search,email,Summer Sale,Tablet,New York,India,8,1389,0
S000380,4065,2024-12-23,YouTube Ads,LinkedIn Ads,social,Summer Sale,Mobile,Unknown,Australia,24,1258,0
S000381,1447,2025-06-16,Facebook Ads,Instagram Ads,social,Retargeting,Mobile,Mumbai,India,22,1493,0
S000382,1184,2024-01-26,Email,LinkedIn Ads,email,Campaign_XYZ,Desktop,New York,UK,16,1604,0
S000383,1705,2024-06-23,Organic Search,Google Ads,social,Brand Awareness,Mobile,Sydney,Australia,10,3135,0
S000384,2784,2025-05-14,Organic Search,Organic Search,social,Summer Sale,Tablet,New York,India,1,3036,0
S000385,2910,2024-12-24,YouTube Ads,Facebook Ads,email,Retargeting,Mobile,Mumbai,Germany,18,2447,0
S000386,2034,2024-01-18,Facebook Ads,LinkedIn Ads,organic,Brand Awareness,Mobile,London,USA,19,2962,1
S000387,1357,2025-02-28,Email,LinkedIn Ads,cpc,Brand Awareness,Tablet,London,USA,16,1102,0
S000388,4216,2024-08-03,YouTube Ads,Facebook Ads,organic,Campaign_XYZ,Desktop,Unknown,India,13,815,0
S000389,3876,2024-08-23,YouTube Ads,Instagram Ads,organic,Campaign_XYZ,Mobile,Delhi,Germany,20,3374,0
S000390,4038,2024-10-02,Email,Google Ads,organic,Campaign_XYZ,Mobile,Bangalore,USA,7,2755,0
S000391,1978,2025-09-06,LinkedIn Ads,Organic Search,social,Summer Sale,Mobile,Berlin,Germany,22,1650,0
S000392,1668,2025-04-09,Organic Search,Facebook Ads,organic,Brand Awareness,Tablet,New York,UK,23,503,0
S000393,2100,2025-04-13,LinkedIn Ads,Instagram Ads,cpc,Brand Awareness,Desktop,New York,Australia,3,3047,0
S000394,3196,2024-08-29,Organic Search,Facebook Ads,organic,Festive Offer,Desktop,Delhi,Germany,15,2067,0
S000395,2380,2024-04-23,LinkedIn Ads,Google Ads,social,Product Launch,Desktop,Mumbai,India,3,1191,0
S000396,2819,2024-03-06,Instagram Ads,Google Ads,organic,Black Friday,Desktop,Delhi,India,10,1795,0
S000397,2678,2024-08-16,Google Ads,LinkedIn Ads,email,Festive Offer,Mobile,Mumbai,India,24,3272,0
S000398,3010,2025-11-06,LinkedIn Ads,LinkedIn Ads,email,Product Launch,Mobile,London,Germany,6,2771,1
S000399,2027,2024-10-25,Google Ads,YouTube Ads,social,Brand Awareness,Desktop,Sydney,USA,3,1025,0
S000400,2022,2025-08-04,Facebook Ads,YouTube Ads,social,Product Launch,Desktop,New York,Australia,17,1554,0
S000401,1677,2025-02-22,Google Ads,LinkedIn Ads,organic,Product Launch,Desktop,Mumbai,Germany,13,1290,1
S000402,3498,2024-08-19,Facebook Ads,Google Ads,organic,Retargeting,Mobile,Delhi,USA,16,1670,0
S000403,3551,2025-04-26,Google Ads,Instagram Ads,cpc,Black Friday,Desktop,Bangalore,UK,22,2104,0
S000404,3716,2025-03-15,Facebook Ads,Email,organic,Summer Sale,Mobile,Mumbai,UK,8,2714,0
S000405,2802,2025-09-04,LinkedIn Ads,LinkedIn Ads,email,Summer Sale,Mobile,New York,Germany,2,692,1
S000406,2458,2024-12-17,Organic Search,YouTube Ads,organic,Retargeting,Desktop,Sydney,Australia,22,2681,1
S000407,3723,2024-09-22,Organic Search,Google Ads,organic,Summer Sale,Desktop,New York,Australia,7,1838,0
S000408,1986,2024-11-21,LinkedIn Ads,Email,cpc,Product Launch,Desktop,Berlin,USA,4,2419,1
S000409,4189,2025-04-05,Organic Search,Organic Search,organic,Festive Offer,Mobile,New York,Germany,20,3123,0
S000410,2126,2024-11-21,Email,Facebook Ads,email,Brand Awareness,Mobile,Bangalore,Australia,7,2186,0
S000411,1482,2025-06-28,LinkedIn Ads,LinkedIn Ads,organic,Product Launch,Tablet,Bangalore,India,13,1374,1
S000412,2080,2025-10-26,Facebook Ads,LinkedIn Ads,organic,Campaign_XYZ,Mobile,London,India,23,3156,0
S000413,1388,2025-12-31,Instagram Ads,Instagram Ads,email,Product Launch,Desktop,London,Germany,20,777,1
S000414,3900,2025-04-30,Google Ads,Email,cpc,Retargeting,Mobile,Bangalore,India,16,247,0
S000415,2688,2025-05-25,Facebook Ads,Organic Search,cpc,Black Friday,Mobile,Berlin,UK,21,1844,1
S000416,2074,2024-08-06,LinkedIn Ads,Google Ads,email,Product Launch,Mobile,London,Germany,13,1918,0
S000417,2265,2024-05-24,Google Ads,Instagram Ads,social,Retargeting,Mobile,New York,Australia,9,804,0
S000418,3818,2025-08-20,Organic Search,Organic Search,social,Campaign_XYZ,Desktop,Unknown,India,6,1645,1
S000419,2444,2024-01-14,LinkedIn Ads,Facebook Ads,organic,Festive Offer,Desktop,Bangalore,UK,22,3555,1
S000420,3118,2025-09-16,Instagram Ads,Google Ads,social,Retargeting,Desktop,Sydney,USA,20,2900,0
S000421,2382,2025-02-15,YouTube Ads,Instagram Ads,email,Campaign_XYZ,Mobile,Sydney,Germany,24,3131,1
S000422,3050,2024-03-12,Email,Facebook Ads,email,Brand Awareness,Mobile,London,Australia,1,596,0
S000423,2721,2024-10-23,LinkedIn Ads,Facebook Ads,email,Retargeting,Mobile,Berlin,Germany,10,2277,1
S000424,2128,2024-07-11,YouTube Ads,LinkedIn Ads,social,Campaign_XYZ,Mobile,Mumbai,Germany,19,130,0
S000425,3631,2024-02-23,Instagram Ads,Email,cpc,Product Launch,Desktop,Bangalore,Germany,7,286,0
S000426,2684,2024-07-19,YouTube Ads,Email,social,Campaign_XYZ,Desktop,Unknown,UK,8,587,0
S000427,1913,2025-01-22,LinkedIn Ads,Google Ads,organic,Summer Sale,Desktop,Bangalore,Germany,12,3493,0
S000428,3489,2025-12-25,Email,Facebook Ads,email,Summer Sale,Desktop,Berlin,India,11,2683,0
S000429,4081,2024-11-20,Instagram Ads,Instagram Ads,social,Campaign_XYZ,Mobile,London,USA,16,2622,0
S000430,2555,2025-12-04,Google Ads,Google Ads,email,Festive Offer,Mobile,Bangalore,Germany,5,1802,1
S000431,3535,2024-08-28,YouTube Ads,Facebook Ads,email,Festive Offer,Mobile,Unknown,UK,15,68,0
S000432,4184,2025-07-23,YouTube Ads,LinkedIn Ads,cpc,Product Launch,Desktop,Mumbai,USA,22,1178,0
S000433,4100,2024-02-10,Facebook Ads,YouTube Ads,cpc,Summer Sale,Desktop,Berlin,India,6,1945,1
S000434,2648,2025-05-20,LinkedIn Ads,YouTube Ads,organic,Unknown,Mobile,Sydney,Australia,13,641,1
S000435,1349,2025-07-06,LinkedIn Ads,Email,email,Brand Awareness,Mobile,Mumbai,USA,24,1425,0
S000436,3211,2025-04-30,YouTube Ads,YouTube Ads,social,Black Friday,Tablet,Sydney,Germany,19,515,1
S000437,2055,2024-08-02,YouTube Ads,Facebook Ads,social,Festive Offer,Tablet,Berlin,Australia,24,112,0
S000438,2349,2025-09-19,YouTube Ads,Facebook Ads,organic,Retargeting,Desktop,New York,UK,10,635,0
S000439,3684,2024-07-05,LinkedIn Ads,Instagram Ads,cpc,Black Friday,Mobile,New York,India,5,1745,0
S000440,3962,2025-01-20,Facebook Ads,YouTube Ads,email,Summer Sale,Mobile,Delhi,Australia,23,2214,0
S000441,4422,2024-07-13,YouTube Ads,YouTube Ads,cpc,Black Friday,Desktop,Mumbai,Australia,2,2100,0
S000442,1864,2024-01-28,LinkedIn Ads,Google Ads,cpc,Brand Awareness,Tablet,London,Germany,4,2736,0
S000443,1451,2024-09-08,LinkedIn Ads,Google Ads,email,Campaign_XYZ,Mobile,Sydney,USA,20,1305,1
S000444,2866,2024-04-25,Facebook Ads,Facebook Ads,cpc,Festive Offer,Mobile,New York,Germany,8,2966,0
S000445,2163,2024-07-19,Email,Email,social,Summer Sale,Mobile,London,UK,10,983,1
S000446,3084,2024-08-11,Organic Search,Organic Search,cpc,Retargeting,Desktop,New York,USA,7,1498,0
S000447,2709,2024-06-28,Organic Search,Facebook Ads,email,Product Launch,Mobile,London,Australia,8,1296,0
S000448,3078,2025-05-08,Email,LinkedIn Ads,organic,Brand Awareness,Mobile,Berlin,Australia,21,2240,0
S000449,1643,2024-03-14,Facebook Ads,Email,organic,Summer Sale,Desktop,New York,Germany,7,1815,1
S000450,2678,2025-05-11,Organic Search,YouTube Ads,social,Brand Awareness,Mobile,Bangalore,USA,4,1957,0
S000451,3277,2025-10-13,Facebook Ads,YouTube Ads,social,Product Launch,Mobile,New York,Germany,22,754,0
S000452,3187,2024-06-20,Organic Search,Facebook Ads,organic,Retargeting,Mobile,London,USA,7,3404,1
S000453,2285,2025-03-15,Google Ads,Organic Search,social,Black Friday,Desktop,New York,Germany,24,1818,1
S000454,4221,2024-05-27,Organic Search,Organic Search,cpc,Brand Awareness,Desktop,London,Germany,17,1851,0
S000455,2853,2024-07-07,Google Ads,Organic Search,organic,Campaign_XYZ,Desktop,Delhi,USA,4,114,1
