spend_id,date,channel,campaign,utm_source,utm_medium,utm_campaign,impressions,clicks,ad_spend,country
262,2024-10-24,Organic Search,Retargeting,Facebook Ads,email,Retargeting,166355,15705,2076.26,Australia
263,2025-09-02,Facebook Ads,Summer Sale,Organic Search,social,Black Friday,329263,1101,6067.64,India
264,2024-09-19,Google Ads,Black Friday,Organic Search,organic,Retargeting,295004,10920,7638.87,India
265,2024-05-23,Google Ads,,Google Ads,social,Product Launch,386390,15051,9121.15,India
266,2024-12-11,Google Ads,Summer Sale,Organic Search,social,Black Friday,244329,10037,1284.89,UK
267,2025-09-15,Email,Festive Offer,,organic,Product Launch,420838,3608,1491.67,Australia
268,2025-07-25,Facebook Ads,Black Friday,YouTube Ads,organic,Retargeting,255410,8348,9393.88,UK
269,2024-01-02,Instagram Ads,Brand Awareness,YouTube Ads,cpc,Retargeting,312415,18987,7683.15,Germany
270,2024-10-30,Instagram Ads,Brand Awareness,Instagram Ads,cpc,Product Launch,53436,3563,5443.54,Germany
271,2024-09-10,Google Ads,,,social,Festive Offer,303820,9510,4819.58,India
272,2025-10-13,Facebook Ads,Campaign_XYZ,Instagram Ads,organic,Festive Offer,315550,7703,1661.39,India
273,2025-03-28,Email,,Organic Search,email,Campaign_XYZ,326253,72,3855.08,Australia
274,2024-02-06,Google Ads,Brand Awareness,YouTube Ads,email,Festive Offer,131386,15606,3788.79,Germany
275,2024-06-08,YouTube Ads,Festive Offer,Email,social,Brand Awareness,424389,16794,6518.63,Australia
276,2024-01-09,Organic Search,Festive Offer,Instagram Ads,cpc,Black Friday,373205,4845,6029.16,Germany
277,2024-08-20,Instagram Ads,Campaign_XYZ,LinkedIn Ads,organic,Black Friday,241870,1500,691.14,USA
278,2024-04-08,Organic Search,Product Launch,LinkedIn Ads,organic,Festive Offer,476007,2804,8499.95,Australia
279,2025-10-20,LinkedIn Ads,,YouTube Ads,cpc,Retargeting,398675,17061,9381.72,USA
280,2024-07-26,Google Ads,Product Launch,YouTube Ads,organic,Black Friday,88485,19701,7824.06,UK
281,2024-05-10,YouTube Ads,Festive Offer,Organic Search,social,Product Launch,461720,616,1866.01,Germany
282,2025-02-07,Instagram Ads,Product Launch,Instagram Ads,organic,Retargeting,167371,3808,1804.47,USA
283,2024-05-31,Organic Search,Festive Offer,Organic Search,organic,Black Friday,255803,16387,7288.51,UK
284,2024-02-23,Email,Product Launch,Instagram Ads,cpc,Summer Sale,227229,10732,4464.59,Australia
285,2024-04-29,Facebook Ads,Black Friday,Email,cpc,Black Friday,236765,2070,7810.16,USA
286,2025-11-03,Instagram Ads,Festive Offer,Facebook Ads,email,Festive Offer,445297,3580,847.24,USA
287,2025-09-19,Organic Search,Campaign_XYZ,LinkedIn Ads,social,Product Launch,379775,18940,7192.72,UK
288,2025-08-09,Facebook Ads,Retargeting,Facebook Ads,cpc,Black Friday,468707,11797,4298.55,USA
289,2025-09-16,Organic Search,Retargeting,Facebook Ads,cpc,Campaign_XYZ,381128,10433,406.75,UK
290,2025-02-23,Facebook Ads,Festive Offer,Google Ads,cpc,Brand Awareness,317572,11164,5497.06,Germany
291,2025-02-25,Email,Brand Awareness,Instagram Ads,organic,Festive Offer,224862,19762,7020.45,Germany
292,2024-04-13,Email,Retargeting,Google Ads,social,Campaign_XYZ,55877,15024,5329.57,Germany
293,2024-09-10,Google Ads,Campaign_XYZ,,social,Campaign_XYZ,422603,16907,1316.51,USA
294,2024-08-14,Google Ads,Brand Awareness,Facebook Ads,organic,Brand Awareness,294228,655,8177.5,USA
295,2024-04-21,Instagram Ads,Retargeting,,organic,Retargeting,395117,5733,3239.14,India
296,2025-05-24,Email,Summer Sale,Email,cpc,Brand Awareness,425121,13719,9222.45,India
297,2025-04-17,YouTube Ads,Summer Sale,Instagram Ads,email,Product Launch,485846,7454,9078.07,UK
298,2024-04-08,Organic Search,Festive Offer,,email,Summer Sale,301877,3804,2083.59,USA
299,2024-06-01,Organic Search,Campaign_XYZ,Instagram Ads,social,Summer Sale,364704,3928,4816.02,UK
300,2024-12-03,Organic Search,Campaign_XYZ,Email,email,Retargeting,366954,3793,1459.92,Australia
301,2025-12-06,Instagram Ads,Retargeting,YouTube Ads,cpc,Retargeting,163071,4897,6809.7,USA
302,2024-06-11,Organic Search,Black Friday,Google Ads,organic,Brand Awareness,373626,15986,8533.98,Australia
303,2025-12-20,LinkedIn Ads,Brand Awareness,,social,Campaign_XYZ,255693,10506,6518.9,USA
304,2025-11-11,Facebook Ads,Retargeting,LinkedIn Ads,social,Product Launch,119241,5728,2678.7,Germany
305,2024-06-09,Organic Search,,Instagram Ads,organic,Brand Awareness,450800,6147,855.52,UK
306,2025-08-02,Facebook Ads,Brand Awareness,Organic Search,email,Product Launch,133765,17109,785.68,India
307,2025-02-01,Google Ads,Product Launch,Email,social,Product Launch,449863,4103,6148.19,Germany
308,2024-10-03,Organic Search,Festive Offer,Google Ads,organic,Summer Sale,130612,759,9537.95,India
309,2025-05-18,YouTube Ads,,Instagram Ads,organic,Campaign_XYZ,166969,972,6983.25,USA
310,2025-01-26,Email,Black Friday,Email,email,Product Launch,37779,3449,7333.2,Australia
311,2024-05-14,Email,Product Launch,Instagram Ads,email,Black Friday,381084,457,3360.07,Australia
312,2024-07-13,Google Ads,Festive Offer,YouTube Ads,cpc,Product Launch,2365,12485,5901.78,Germany
313,2025-02-04,LinkedIn Ads,Retargeting,Organic Search,email,Summer Sale,140459,17543,3234.34,India
314,2025-10-01,Instagram Ads,Summer Sale,Email,email,Festive Offer,203811,3642,9026.49,UK
315,2024-02-02,Instagram Ads,,Instagram Ads,organic,Brand Awareness,296062,12840,1411.89,UK
316,2025-11-18,YouTube Ads,Retargeting,Organic Search,social,Product Launch,137252,14617,6357.04,UK
317,2025-04-04,Google Ads,Summer Sale,YouTube Ads,organic,Black Friday,31342,1540,7335.36,India
318,2025-04-14,Google Ads,Summer Sale,YouTube Ads,cpc,Retargeting,120211,14632,7015.05,Australia
319,2025-01-09,LinkedIn Ads,Festive Offer,,organic,Brand Awareness,450462,17915,2647.44,Australia
320,2024-01-22,Organic Search,Retargeting,Google Ads,cpc,Retargeting,361778,1330,4911.71,Germany
321,2025-10-31,Instagram Ads,Campaign_XYZ,,email,Black Friday,487438,14860,6667.13,India
322,2024-02-07,Organic Search,Retargeting,Instagram Ads,social,Summer Sale,315620,16228,9316.34,USA
323,2024-08-17,Google Ads,Summer Sale,Instagram Ads,social,Festive Offer,386913,4904,5046.63,USA
324,2024-12-30,Organic Search,Brand Awareness,Organic Search,organic,Campaign_XYZ,444322,9116,3075.04,UK
325,2025-07-16,Email,Product Launch,Organic Search,social,Summer Sale,307793,8105,3926.56,Australia
326,2025-03-13,YouTube Ads,Black Friday,,cpc,Festive Offer,467152,7130,5459.06,Australia
327,2024-10-09,Instagram Ads,Retargeting,YouTube Ads,cpc,Campaign_XYZ,120137,8111,9765.95,India
328,2024-01-27,LinkedIn Ads,Product Launch,Instagram Ads,email,Brand Awareness,307052,6508,6320.48,India
329,2024-08-13,YouTube Ads,Product Launch,Instagram Ads,organic,Product Launch,159889,8443,1631.89,Germany
330,2024-10-03,Facebook Ads,Brand Awareness,YouTube Ads,email,Product Launch,187584,15910,8447.13,India
331,2025-08-31,Email,Product Launch,LinkedIn Ads,social,Retargeting,77123,10895,1896.33,Germany
332,2024-10-10,LinkedIn Ads,,LinkedIn Ads,email,Summer Sale,297956,17965,483.59,UK
333,2025-04-25,YouTube Ads,Festive Offer,YouTube Ads,social,Product Launch,301557,9631,1092.08,UK
334,2025-03-28,Google Ads,Festive Offer,,cpc,Festive Offer,220546,8772,7882.61,Australia
335,2025-10-20,Facebook Ads,Product Launch,Google Ads,organic,Campaign_XYZ,152055,16131,9028.77,Australia
336,2025-05-30,LinkedIn Ads,Retargeting,Organic Search,organic,Product Launch,450242,18051,2755.21,Australia
337,2025-06-30,Google Ads,Retargeting,Organic Search,email,Summer Sale,417641,12383,5031.29,USA
338,2024-07-10,Email,Summer Sale,Instagram Ads,social,Summer Sale,137082,5204,6012.51,Germany
339,2024-02-18,Facebook Ads,Brand Awareness,Organic Search,cpc,Black Friday,54142,14855,4245.04,UK
340,2025-05-26,Instagram Ads,Campaign_XYZ,Instagram Ads,social,Campaign_XYZ,467600,3421,746.71,Germany
341,2024-01-17,Google Ads,Black Friday,LinkedIn Ads,email,Retargeting,350709,11066,660.86,USA
342,2024-06-20,YouTube Ads,Campaign_XYZ,Organic Search,social,Campaign_XYZ,45974,17806,4459.46,USA
343,2024-08-07,Organic Search,Summer Sale,,cpc,Summer Sale,441562,15084,7998.89,UK
344,2024-06-06,LinkedIn Ads,Black Friday,Email,email,Campaign_XYZ,82726,11099,937.83,UK
345,2025-04-21,Facebook Ads,Campaign_XYZ,Email,cpc,Black Friday,443329,2287,2136.19,Australia
346,2024-02-15,Google Ads,Retargeting,Organic Search,email,Campaign_XYZ,453615,3524,2770.7,USA
347,2025-01-07,Instagram Ads,Festive Offer,Google Ads,organic,Summer Sale,491778,4494,5635.35,Australia
348,2025-06-01,Organic Search,Summer Sale,Organic Search,social,Brand Awareness,372310,5808,527.64,UK
349,2024-04-08,LinkedIn Ads,,YouTube Ads,cpc,Festive Offer,412175,3626,8614.42,USA
350,2024-02-06,LinkedIn Ads,Product Launch,LinkedIn Ads,cpc,Festive Offer,499243,11604,4760.19,USA
351,2024-10-06,Google Ads,Product Launch,,social,Brand Awareness,465506,12285,4903.8,India
352,2024-12-14,Instagram Ads,Black Friday,Organic Search,cpc,Brand Awareness,3213,9226,3332.54,USA
353,2025-05-11,Email,Retargeting,,cpc,Summer Sale,182450,5724,2198.83,Australia
354,2024-10-28,Organic Search,Festive Offer,Facebook Ads,cpc,Product Launch,141927,17960,3700.32,India
355,2024-06-29,Email,Black Friday,Google Ads,organic,Product Launch,337235,1086,9142.66,USA
356,2025-08-29,Facebook Ads,Campaign_XYZ,Google Ads,cpc,Brand Awareness,442495,2280,1032.89,India
357,2024-04-08,Google Ads,Campaign_XYZ,Facebook Ads,organic,Retargeting,6544,17476,701.21,USA
358,2025-11-30,Organic Search,Festive Offer,Email,social,Festive Offer,284281,12700,1233.07,Germany
359,2024-04-25,Facebook Ads,Campaign_XYZ,Email,organic,Black Friday,496152,7991,7792.08,Australia
360,2024-07-09,Email,Brand Awareness,Email,cpc,Brand Awareness,334268,10949,579.32,Australia
361,2024-09-09,Organic Search,Festive Offer,LinkedIn Ads,cpc,Festive Offer,389505,6218,3398.34,India
362,2024-06-09,LinkedIn Ads,Product Launch,YouTube Ads,cpc,Black Friday,302570,1379,4306.1,Germany
363,2024-09-12,Facebook Ads,,Google Ads,organic,Campaign_XYZ,223458,3705,5120.4,India
364,2024-11-18,Instagram Ads,Campaign_XYZ,Facebook Ads,email,Black Friday,327732,5603,131.67,India
365,2024-05-07,YouTube Ads,Summer Sale,Instagram Ads,email,Brand Awareness,469389,14358,4918.98,UK
366,2024-01-18,Email,Summer Sale,,social,Product Launch,399043,5591,2029.75,India
367,2025-07-19,Email,Summer Sale,Instagram Ads,social,Retargeting,94069,3955,1068.98,USA
368,2025-07-23,Instagram Ads,Festive Offer,Organic Search,social,Festive Offer,170978,1130,5379.63,UK
369,2024-11-18,Organic Search,,LinkedIn Ads,cpc,Brand Awareness,340328,11847,7467.08,UK
370,2025-11-16,Organic Search,Festive Offer,Google Ads,email,Black Friday,170819,17257,9354.02,India
371,2025-09-17,Organic Search,Retargeting,YouTube Ads,email,Festive Offer,278882,3300,9135.33,UK
372,2024-10-14,Facebook Ads,Product Launch,Google Ads,social,Summer Sale,342219,2165,4050.07,Australia
373,2025-10-24,Google Ads,Product Launch,Organic Search,email,Campaign_XYZ,273501,5170,7070.17,UK
374,2025-09-30,LinkedIn Ads,Festive Offer,Email,social,Summer Sale,223193,8289,6986.64,UK
375,2024-06-03,YouTube Ads,Festive Offer,Instagram Ads,cpc,Festive Offer,252146,17874,4179.85,USA
376,2025-05-04,Google Ads,Summer Sale,Google Ads,email,Festive Offer,213202,11977,1072.28,Australia
377,2025-01-20,Google Ads,,Instagram Ads,cpc,Black Friday,432271,994,3881.89,UK
378,2024-04-13,Instagram Ads,Summer Sale,Facebook Ads,cpc,Brand Awareness,44779,19702,9924.34,USA
379,2025-01-27,Facebook Ads,Retargeting,Facebook Ads,email,Product Launch,180105,19553,5594.84,Australia
380,2024-09-02,Email,Brand Awareness,Instagram Ads,organic,Brand Awareness,322216,10225,3479.77,UK
381,2024-06-24,Email,Summer Sale,YouTube Ads,social,Retargeting,108191,3355,7463.77,India
382,2024-02-08,Instagram Ads,Festive Offer,,email,Festive Offer,5617,15395,6894.63,UK
383,2025-04-21,Facebook Ads,Campaign_XYZ,Google Ads,cpc,Summer Sale,445752,1967,5830.12,Australia
384,2025-11-12,Instagram Ads,Black Friday,Instagram Ads,social,Black Friday,391470,6819,6410.58,UK
385,2025-06-21,Email,Brand Awareness,LinkedIn Ads,cpc,Product Launch,305486,12427,5890.89,Australia
386,2025-02-11,Google Ads,Retargeting,YouTube Ads,social,Campaign_XYZ,11687,418,9567.14,India
387,2025-06-08,LinkedIn Ads,,Organic Search,email,Brand Awareness,401012,1242,5140.43,UK
388,2025-05-20,Organic Search,Festive Offer,YouTube Ads,cpc,Retargeting,184829,17820,5942.89,Australia
389,2024-02-05,Facebook Ads,Brand Awareness,Email,social,Brand Awareness,60191,12235,4769.38,USA
390,2025-11-15,YouTube Ads,Festive Offer,Facebook Ads,social,Campaign_XYZ,40801,11244,6042.2,UK
391,2024-01-20,YouTube Ads,Summer Sale,YouTube Ads,email,Retargeting,453288,10138,8919.19,India
392,2024-11-16,Google Ads,Campaign_XYZ,,social,Brand Awareness,7747,18981,3463.57,USA
393,2025-05-26,Instagram Ads,Festive Offer,YouTube Ads,social,Product Launch,243784,14518,5009.44,UK
394,2025-02-03,Instagram Ads,Campaign_XYZ,Organic Search,cpc,Product Launch,452212,17987,4541.25,Australia
395,2025-10-15,Email,Retargeting,Email,email,Black Friday,8936,19244,4039.98,Germany
396,2025-04-15,Google Ads,Black Friday,Organic Search,email,Product Launch,426509,14826,8228.27,USA
397,2024-05-22,Email,Summer Sale,YouTube Ads,cpc,Retargeting,83678,11274,2396.26,Australia
398,2024-04-01,Email,Summer Sale,Email,organic,Black Friday,493799,161,5049.19,USA
399,2024-12-19,YouTube Ads,Campaign_XYZ,Instagram Ads,cpc,Campaign_XYZ,378273,17497,9253.88,UK
400,2025-12-27,Email,Retargeting,,cpc,Product Launch,406912,1442,1696.42,India
401,2024-02-20,Organic Search,Retargeting,Facebook Ads,organic,Summer Sale,276241,17631,145.98,India
402,2025-10-26,Email,Brand Awareness,Google Ads,social,Campaign_XYZ,400444,390,2725.71,USA
403,2025-11-28,YouTube Ads,Black Friday,Email,email,Retargeting,323976,5065,9230.88,Germany
404,2025-07-28,Organic Search,Festive Offer,YouTube Ads,email,Campaign_XYZ,442272,2911,967.48,UK
405,2024-07-08,Instagram Ads,Brand Awareness,Google Ads,organic,Campaign_XYZ,57868,12533,1457.04,Australia
406,2024-05-04,Facebook Ads,Festive Offer,Instagram Ads,email,Black Friday,487901,13945,3271.36,UK
407,2024-05-29,LinkedIn Ads,Festive Offer,YouTube Ads,organic,Retargeting,194208,16162,7720.07,Germany
408,2024-11-09,Email,Festive Offer,Google Ads,social,Black Friday,185417,19740,7537.68,Australia
409,2025-07-23,Organic Search,Brand Awareness,Email,organic,Retargeting,15141,12842,962.0,Germany
410,2024-12-07,Facebook Ads,Summer Sale,Email,email,Summer Sale,217962,15480,9345.04,UK
411,2024-10-31,YouTube Ads,Retargeting,Google Ads,email,Campaign_XYZ,112133,6412,2464.31,UK
412,2025-11-22,Facebook Ads,Summer Sale,,organic,Product Launch,199134,9782,2878.3,USA
413,2025-11-12,LinkedIn Ads,Black Friday,Email,email,Brand Awareness,262570,6358,3925.54,Germany
414,2024-02-23,Facebook Ads,Brand Awareness,LinkedIn Ads,organic,Campaign_XYZ,427174,3634,6381.48,India
415,2025-03-19,Organic Search,Black Friday,Instagram Ads,email,Brand Awareness,68409,18360,5260.96,Germany
416,2025-09-04,Facebook Ads,Retargeting,Facebook Ads,cpc,Brand Awareness,140030,3569,9293.29,Germany
417,2024-09-20,Facebook Ads,Retargeting,Facebook Ads,social,Campaign_XYZ,208815,14393,5689.74,Australia
418,2024-02-22,Facebook Ads,Product Launch,LinkedIn Ads,email,Black Friday,467120,7837,8584.67,Australia
419,2025-07-25,Google Ads,Black Friday,Google Ads,email,Product Launch,8489,9647,874.22,USA
420,2025-09-11,Email,Summer Sale,Email,email,Campaign_XYZ,419049,7599,8573.43,India
421,2024-01-05,YouTube Ads,Campaign_XYZ,LinkedIn Ads,organic,Festive Offer,402562,2063,2057.36,UK
422,2024-04-12,LinkedIn Ads,Black Friday,LinkedIn Ads,email,Black Friday,389015,497,3689.29,India
423,2024-07-14,YouTube Ads,Brand Awareness,Email,organic,Campaign_XYZ,170446,18154,3266.88,India
424,2024-12-15,Google Ads,Retargeting,Instagram Ads,email,Campaign_XYZ,177125,13515,3439.09,India
425,2024-02-16,Google Ads,Retargeting,Email,cpc,Black Friday,217894,83,9194.94,USA
426,2025-10-17,Organic Search,Black Friday,Email,cpc,Campaign_XYZ,44235,16930,4471.78,USA
427,2024-09-25,Google Ads,Black Friday,Organic Search,social,Black Friday,302572,1453,2752.89,India
428,2025-01-04,Email,Festive Offer,YouTube Ads,organic,Campaign_XYZ,130664,3269,3014.58,UK
429,2025-09-27,Google Ads,Black Friday,Google Ads,social,Festive Offer,451453,8127,8053.03,UK
430,2024-04-15,Facebook Ads,Festive Offer,Facebook Ads,email,Campaign_XYZ,111665,2760,5437.23,UK
431,2025-10-31,YouTube Ads,Brand Awareness,,email,Black Friday,19796,14276,4550.02,USA
432,2025-10-20,Instagram Ads,Brand Awareness,LinkedIn Ads,cpc,Product Launch,262946,12927,9275.46,Australia
433,2025-10-18,LinkedIn Ads,Summer Sale,Organic Search,social,Campaign_XYZ,179638,5720,9307.08,UK
434,2024-04-29,Google Ads,Black Friday,LinkedIn Ads,email,Brand Awareness,56776,13014,7585.57,Australia
435,2025-08-26,YouTube Ads,Summer Sale,LinkedIn Ads,email,Retargeting,459673,3652,5228.26,India
436,2024-02-27,Organic Search,Campaign_XYZ,Google Ads,organic,Black Friday,379573,4146,1254.46,UK
437,2024-12-11,Google Ads,,LinkedIn Ads,email,Campaign_XYZ,331840,2384,7108.7,India
438,2025-04-18,Email,Brand Awareness,LinkedIn Ads,social,Product Launch,422397,6166,8169.61,India
439,2024-04-26,Google Ads,Retargeting,YouTube Ads,cpc,Summer Sale,397587,15589,8535.21,Germany
440,2024-05-06,Google Ads,Festive Offer,Google Ads,cpc,Retargeting,60435,1329,5860.47,India
441,2025-01-27,Google Ads,Product Launch,Instagram Ads,email,Black Friday,305164,19679,6206.71,India
442,2025-10-02,Organic Search,Retargeting,Organic Search,email,Black Friday,262638,4999,7121.98,USA
443,2024-02-27,Google Ads,Product Launch,Instagram Ads,email,Campaign_XYZ,244161,99,8751.9,India
444,2025-09-25,LinkedIn Ads,Summer Sale,Email,organic,Retargeting,37119,5701,549.7,UK
445,2025-05-27,YouTube Ads,Summer Sale,YouTube Ads,email,Retargeting,361908,10016,5675.9,USA
446,2024-04-05,Email,Festive Offer,Facebook Ads,email,Black Friday,243856,4096,3754.05,Germany
447,2025-09-29,Google Ads,Brand Awareness,Email,organic,Product Launch,68653,16499,8348.28,Germany
448,2024-04-27,Google Ads,Campaign_XYZ,Instagram Ads,social,Summer Sale,203964,6589,1424.73,India
449,2025-07-13,Google Ads,Festive Offer,,organic,Campaign_XYZ,166446,4273,9106.04,Australia
450,2025-08-23,Google Ads,Campaign_XYZ,Facebook Ads,cpc,Product Launch,391862,16621,1327.67,Germany
451,2025-05-02,Facebook Ads,Retargeting,LinkedIn Ads,organic,Festive Offer,33839,5352,984.33,Germany
452,2024-08-24,Facebook Ads,Product Launch,Google Ads,organic,Brand Awareness,243491,12915,3530.34,Germany
453,2024-09-28,Instagram Ads,,Facebook Ads,social,Brand Awareness,228507,19322,9947.77,UK
454,2024-07-07,Google Ads,Campaign_XYZ,Instagram Ads,social,Brand Awareness,72887,716,6374.65,Australia
455,2025-12-04,Instagram Ads,Black Friday,,email,Black Friday,406680,9174,361.74,India
456,2025-03-22,LinkedIn Ads,Black Friday,LinkedIn Ads,organic,Campaign_XYZ,394922,5188,2567.72,India
457,2025-08-03,Instagram Ads,Brand Awareness,LinkedIn Ads,social,Campaign_XYZ,16660,15887,1576.74,USA
458,2024-09-03,YouTube Ads,Campaign_XYZ,Organic Search,cpc,Summer Sale,215920,3902,109.94,UK
459,2024-03-16,Facebook Ads,Festive Offer,Google Ads,email,Summer Sale,63323,4190,5197.91,Australia
460,2024-06-02,Facebook Ads,Retargeting,Email,organic,Campaign_XYZ,397014,16183,3872.97,USA
461,2025-10-17,Google Ads,Black Friday,LinkedIn Ads,cpc,Festive Offer,157825,13583,6171.47,Australia
462,2025-03-10,Google Ads,Brand Awareness,Facebook Ads,social,Black Friday,42113,10418,2242.01,Germany
463,2024-03-26,LinkedIn Ads,Festive Offer,Organic Search,email,Black Friday,443397,667,8327.43,Australia
464,2025-11-27,Email,Brand Awareness,Organic Search,cpc,Black Friday,161794,13100,3893.32,USA
465,2024-10-11,LinkedIn Ads,Retargeting,,organic,Summer Sale,87991,13994,4880.76,UK
