spend_id,date,channel,campaign,utm_source,utm_medium,utm_campaign,impressions,clicks,ad_spend,country,ctr,cpc
195,2025-08-30,Google Ads,Unknown,LinkedIn Ads,organic,Summer Sale,64634,12855,8363.41,India,0.19888912956029334,0.6505958770906262
196,2025-04-16,LinkedIn Ads,Retargeting,Instagram Ads,cpc,Brand Awareness,371075,1394,4737.61,Germany,0.003756652967728896,3.3985724533715924
197,2024-08-20,Instagram Ads,Retargeting,Instagram Ads,organic,Black Friday,287975,9374,5773.88,UK,0.0325514367566629,0.6159462342649883
198,2025-11-22,Google Ads,Brand Awareness,Instagram Ads,cpc,Brand Awareness,154178,7589,7151.87,Germany,0.04922232743971254,0.9423995256292002
199,2024-04-22,LinkedIn Ads,Campaign_XYZ,Facebook Ads,social,Brand Awareness,339289,7914,5274.53,USA,0.023325247797600274,0.6664809198888046
200,2025-05-11,Organic Search,Product Launch,Organic Search,cpc,Retargeting,453313,17913,1074.64,USA,0.03951574298553097,0.05999218444704964
201,2025-03-17,YouTube Ads,Summer Sale,Organic Search,organic,Summer Sale,333426,13275,3592.09,Australia,0.0398139317269799,0.27059058380414314
202,2025-07-17,Email,Retargeting,YouTube Ads,organic,Retargeting,162456,19500,571.36,India,0.12003250110799232,0.02930051282051282
203,2024-09-24,Facebook Ads,Retargeting,Facebook Ads,email,Brand Awareness,325898,7141,6731.67,India,0.02191176380339861,0.9426788965130934
204,2025-05-24,Organic Search,Summer Sale,YouTube Ads,email,Festive Offer,53563,12270,3437.53,Germany,0.22907604129716408,0.280157294213529
205,2025-01-20,Email,Campaign_XYZ,Email,cpc,Campaign_XYZ,17459,18906,7409.79,India,1.0828798900280658,0.39192795937797525
206,2025-01-21,Instagram Ads,Black Friday,YouTube Ads,cpc,Product Launch,294432,1008,4354.13,USA,0.0034235409194652757,4.319573412698412
207,2024-04-22,Instagram Ads,Black Friday,YouTube Ads,email,Summer Sale,168451,17922,551.32,Australia,0.10639295700233302,0.030762191719674148
208,2025-09-04,Email,Retargeting,LinkedIn Ads,social,Summer Sale,205609,18367,3858.2,UK,0.08932974723869092,0.2100615233843306
209,2025-09-16,Organic Search,Black Friday,Instagram Ads,email,Festive Offer,124384,13634,2265.08,Germany,0.10961216876768716,0.16613466334164587
210,2024-03-21,Email,Festive Offer,Organic Search,social,Brand Awareness,495912,5777,2221.48,Germany,0.011649244220748842,0.3845386879002943
211,2025-11-29,LinkedIn Ads,Unknown,Facebook Ads,cpc,Retargeting,76720,5199,3838.34,UK,0.06776590198123045,0.7382842854395076
212,2024-04-22,Google Ads,Campaign_XYZ,Email,cpc,Festive Offer,145021,5024,9785.43,USA,0.03464325856255301,1.9477368630573249
213,2024-01-02,YouTube Ads,Retargeting,Facebook Ads,organic,Product Launch,366559,3311,9604.69,Germany,0.00903265231517982,2.900842645726367
214,2025-10-03,LinkedIn Ads,Summer Sale,Organic Search,organic,Black Friday,176410,10441,8054.2,India,0.05918598718893487,0.7714012067809597
215,2024-08-07,Facebook Ads,Black Friday,LinkedIn Ads,social,Retargeting,334799,10544,2530.13,India,0.031493522979459315,0.23995921851289834
216,2025-07-19,Email,Summer Sale,YouTube Ads,social,Summer Sale,36162,13095,7662.9,India,0.3621204579392733,0.5851775486827033
217,2024-08-12,Facebook Ads,Black Friday,Email,email,Festive Offer,297328,9120,252.1,Australia,0.030673195931765592,0.02764254385964912
218,2025-01-19,Facebook Ads,Campaign_XYZ,Instagram Ads,social,Retargeting,325806,5618,657.86,UK,0.017243390238362705,0.11709861160555358
219,2025-02-06,LinkedIn Ads,Black Friday,Organic Search,cpc,Black Friday,74379,4818,8373.75,USA,0.06477634816278788,1.7380136986301369
220,2025-09-29,YouTube Ads,Summer Sale,Google Ads,cpc,Campaign_XYZ,27805,13213,5685.94,India,0.4752023017442906,0.4303292212215242
221,2024-05-09,Organic Search,Campaign_XYZ,Google Ads,cpc,Campaign_XYZ,271575,11936,3795.75,India,0.043951026419957656,0.3180085455764075
222,2024-02-22,Instagram Ads,Black Friday,LinkedIn Ads,organic,Product Launch,121741,5227,7430.54,Australia,0.04293541206331474,1.421568777501435
223,2025-11-14,Google Ads,Festive Offer,Instagram Ads,social,Campaign_XYZ,215769,8096,1232.19,India,0.03752160875751382,0.1521973814229249
224,2025-12-30,Instagram Ads,Brand Awareness,Google Ads,social,Campaign_XYZ,392233,17304,2938.2,Australia,0.04411663475536225,0.16979889042995838
225,2025-11-02,YouTube Ads,Summer Sale,Google Ads,organic,Festive Offer,105618,6651,7303.32,UK,0.06297222064420838,1.0980784844384304
226,2025-12-10,Instagram Ads,Brand Awareness,Organic Search,organic,Product Launch,498284,8947,2150.97,Germany,0.017955623700540255,0.24041242874706603
227,2025-02-19,Email,Summer Sale,Email,organic,Black Friday,29836,19123,6046.36,India,0.6409371229387317,0.3161826073314856
228,2024-09-03,Email,Black Friday,Email,cpc,Black Friday,456609,10501,4531.87,India,0.02299779461202035,0.43156556518426814
229,2025-03-14,LinkedIn Ads,Black Friday,Organic Search,social,Campaign_XYZ,103462,4631,2103.4,UK,0.04476039512091396,0.4541999568127834
230,2024-07-21,Facebook Ads,Campaign_XYZ,Facebook Ads,email,Brand Awareness,257354,12109,8894.99,Germany,0.04705192070066912,0.7345767610867949
231,2024-07-02,YouTube Ads,Retargeting,Organic Search,email,Summer Sale,267290,7084,4411.72,Australia,0.026503049122675745,0.622772444946358
232,2024-05-02,YouTube Ads,Festive Offer,Instagram Ads,social,Brand Awareness,478767,18401,6028.52,Germany,0.038434144375030024,0.3276191511330906
233,2025-02-04,Instagram Ads,Retargeting,Google Ads,social,Retargeting,31762,9494,2605.07,India,0.2989106479440841,0.27439119443859283
234,2024-10-20,LinkedIn Ads,Brand Awareness,Email,organic,Black Friday,373546,9494,3533.37,UK,0.02541587916883061,0.3721687381504108
235,2024-10-06,Instagram Ads,Black Friday,Unknown,organic,Brand Awareness,176042,5130,584.94,USA,0.02914077322457141,0.11402339181286551
236,2025-09-01,Instagram Ads,Retargeting,Email,cpc,Summer Sale,71976,4488,4883.82,UK,0.06235411803934645,1.0881951871657753
237,2024-07-16,YouTube Ads,Black Friday,Email,organic,Summer Sale,217381,3178,3513.98,Australia,0.014619492963966491,1.105720578980491
238,2025-05-25,Instagram Ads,Summer Sale,Facebook Ads,social,Black Friday,311487,9908,3361.1,Australia,0.03180871111795998,0.3392309245054501
239,2024-05-23,Facebook Ads,Retargeting,Instagram Ads,cpc,Festive Offer,78804,12631,8910.44,India,0.1602837419420334,0.7054421660992796
240,2025-08-31,Instagram Ads,Brand Awareness,YouTube Ads,email,Brand Awareness,157862,16236,7068.31,UK,0.10284932409319532,0.43534799211628483
241,2024-07-19,Facebook Ads,Campaign_XYZ,Email,social,Product Launch,152017,11851,4627.17,USA,0.07795838623311867,0.3904455320226141
242,2024-05-03,YouTube Ads,Retargeting,Instagram Ads,email,Black Friday,121921,9861,2033.98,UK,0.08088024212399833,0.20626508467701044
243,2024-07-05,LinkedIn Ads,Black Friday,LinkedIn Ads,social,Campaign_XYZ,416141,17778,9735.19,Australia,0.04272109693589433,0.5475975925300934
244,2024-11-21,Email,Product Launch,Facebook Ads,social,Retargeting,401874,12155,840.18,UK,0.03024579843433514,0.06912217194570135
245,2025-04-08,Facebook Ads,Product Launch,YouTube Ads,cpc,Brand Awareness,26191,12010,1447.45,India,0.45855446527433086,0.12052039966694422
246,2024-12-14,LinkedIn Ads,Campaign_XYZ,Email,cpc,Brand Awareness,38426,18212,2776.18,Australia,0.4739499297350752,0.15243685482099714
247,2025-10-21,LinkedIn Ads,Campaign_XYZ,Organic Search,organic,Black Friday,467173,3153,9549.83,UK,0.006749105791644637,3.0288074849349824
248,2025-02-06,Facebook Ads,Festive Offer,Email,social,Festive Offer,272466,5916,2860.93,UK,0.02171280086322697,0.4835919540229885
249,2024-12-11,YouTube Ads,Unknown,Facebook Ads,social,Brand Awareness,450829,5580,4965.12,India,0.012377198449966617,0.8898064516129032
250,2025-05-25,Google Ads,Black Friday,Facebook Ads,cpc,Brand Awareness,23014,3138,7635.53,India,0.13635178586947075,2.433247291268324
251,2024-05-26,LinkedIn Ads,Summer Sale,Google Ads,email,Retargeting,71891,5221,9298.94,UK,0.07262383330319512,1.7810649300900212
252,2024-05-27,LinkedIn Ads,Unknown,Email,organic,Festive Offer,207321,4515,6090.39,USA,0.02177782279653291,1.3489235880398671
253,2025-12-11,YouTube Ads,Unknown,Instagram Ads,social,Retargeting,196394,6643,3904.35,Australia,0.033824862266668025,0.5877389733554117
254,2025-05-03,YouTube Ads,Product Launch,Facebook Ads,cpc,Product Launch,369460,400,9856.54,UK,0.0010826611811833487,24.641350000000003
255,2025-10-01,Instagram Ads,Summer Sale,Facebook Ads,social,Retargeting,283979,6572,359.01,India,0.023142556315783915,0.054627206329884354
256,2025-07-04,YouTube Ads,Black Friday,LinkedIn Ads,cpc,Campaign_XYZ,364112,13800,8338.51,Australia,0.03790042624247484,0.6042398550724638
257,2024-12-03,LinkedIn Ads,Summer Sale,LinkedIn Ads,organic,Product Launch,366310,250,2846.56,India,0.000682482050722066,11.386239999999999
258,2025-10-02,Facebook Ads,Black Friday,LinkedIn Ads,email,Retargeting,91415,2602,8192.77,Australia,0.028463600065634743,3.1486433512682552
259,2025-04-17,Google Ads,Festive Offer,Facebook Ads,social,Product Launch,439155,7601,1705.45,UK,0.017308239687581835,0.22437179318510722
260,2024-05-30,Organic Search,Retargeting,YouTube Ads,social,Festive Offer,131579,16257,3533.5,Germany,0.12355315057873976,0.21735252506612537
261,2025-02-18,Instagram Ads,Summer Sale,Instagram Ads,organic,Retargeting,273230,12170,654.12,Germany,0.04454122900120777,0.05374856203779786
262,2024-10-24,Organic Search,Retargeting,Facebook Ads,email,Retargeting,166355,15705,2076.26,Australia,0.09440654023023053,0.13220375676536136
263,2025-09-02,Facebook Ads,Summer Sale,Organic Search,social,Black Friday,329263,1101,6067.64,India,0.0033438315267734302,5.51102633969119
264,2024-09-19,Google Ads,Black Friday,Organic Search,organic,Retargeting,295004,10920,7638.87,India,0.03701644723461377,0.6995302197802198
265,2024-05-23,Google Ads,Unknown,Google Ads,social,Product Launch,386390,15051,9121.15,India,0.03895287145112451,0.6060162115474055
266,2024-12-11,Google Ads,Summer Sale,Organic Search,social,Black Friday,244329,10037,1284.89,UK,0.04107985544081955,0.12801534323004882
267,2025-09-15,Email,Festive Offer,Unknown,organic,Product Launch,420838,3608,1491.67,Australia,0.008573370275497936,0.4134340354767184
268,2025-07-25,Facebook Ads,Black Friday,YouTube Ads,organic,Retargeting,255410,8348,9393.88,UK,0.032684703026506404,1.12528509822712
269,2024-01-02,Instagram Ads,Brand Awareness,YouTube Ads,cpc,Retargeting,312415,18987,7683.15,Germany,0.06077493078117248,0.40465318375730763
270,2024-10-30,Instagram Ads,Brand Awareness,Instagram Ads,cpc,Product Launch,53436,3563,5443.54,Germany,0.06667789505202486,1.5277968004490599
271,2024-09-10,Google Ads,Unknown,Unknown,social,Festive Offer,303820,9510,4819.58,India,0.03130142847738793,0.5067907465825446
272,2025-10-13,Facebook Ads,Campaign_XYZ,Instagram Ads,organic,Festive Offer,315550,7703,1661.39,India,0.02441134527016321,0.21568090354407374
273,2025-03-28,Email,Unknown,Organic Search,email,Campaign_XYZ,326253,72,3855.08,Australia,0.00022068762586091164,53.54277777777778
274,2024-02-06,Google Ads,Brand Awareness,YouTube Ads,email,Festive Offer,131386,15606,3788.79,Germany,0.11877977866743793,0.2427777777777778
275,2024-06-08,YouTube Ads,Festive Offer,Email,social,Brand Awareness,424389,16794,6518.63,Australia,0.0395721849529559,0.3881523163034417
276,2024-01-09,Organic Search,Festive Offer,Instagram Ads,cpc,Black Friday,373205,4845,6029.16,Germany,0.012982141182460043,1.2444086687306501
277,2024-08-20,Instagram Ads,Campaign_XYZ,LinkedIn Ads,organic,Black Friday,241870,1500,691.14,USA,0.006201678587671063,0.46076
278,2024-04-08,Organic Search,Product Launch,LinkedIn Ads,organic,Festive Offer,476007,2804,8499.95,Australia,0.005890669675025787,3.0313659058487876
279,2025-10-20,LinkedIn Ads,Unknown,YouTube Ads,cpc,Retargeting,398675,17061,9381.72,USA,0.04279425597291026,0.5498927378231053
280,2024-07-26,Google Ads,Product Launch,YouTube Ads,organic,Black Friday,88485,19701,7824.06,UK,0.22264790642481777,0.3971402466879854
281,2024-05-10,YouTube Ads,Festive Offer,Organic Search,social,Product Launch,461720,616,1866.01,Germany,0.0013341419041843542,3.029237012987013
282,2025-02-07,Instagram Ads,Product Launch,Instagram Ads,organic,Retargeting,167371,3808,1804.47,USA,0.022751850679030416,0.47386292016806725
283,2024-05-31,Organic Search,Festive Offer,Organic Search,organic,Black Friday,255803,16387,7288.51,UK,0.06406101570349057,0.444773906145115
284,2024-02-23,Email,Product Launch,Instagram Ads,cpc,Summer Sale,227229,10732,4464.59,Australia,0.04722988703026462,0.41600726798360044
285,2024-04-29,Facebook Ads,Black Friday,Email,cpc,Black Friday,236765,2070,7810.16,USA,0.00874284628217853,3.773024154589372
286,2025-11-03,Instagram Ads,Festive Offer,Facebook Ads,email,Festive Offer,445297,3580,847.24,USA,0.008039578079349288,0.23665921787709499
287,2025-09-19,Organic Search,Campaign_XYZ,LinkedIn Ads,social,Product Launch,379775,18940,7192.72,UK,0.04987163452043973,0.3797634635691658
288,2025-08-09,Facebook Ads,Retargeting,Facebook Ads,cpc,Black Friday,468707,11797,4298.55,USA,0.025169242191817064,0.36437653640756124
289,2025-09-16,Organic Search,Retargeting,Facebook Ads,cpc,Campaign_XYZ,381128,10433,406.75,UK,0.02737400558342604,0.0389868685900508
290,2025-02-23,Facebook Ads,Festive Offer,Google Ads,cpc,Brand Awareness,317572,11164,5497.06,Germany,0.03515423274092174,0.4923916159082766
291,2025-02-25,Email,Brand Awareness,Instagram Ads,organic,Festive Offer,224862,19762,7020.45,Germany,0.0878850139196485,0.3552499746989171
292,2024-04-13,Email,Retargeting,Google Ads,social,Campaign_XYZ,55877,15024,5329.57,Germany,0.26887628183331247,0.35473708732694353
293,2024-09-10,Google Ads,Campaign_XYZ,Unknown,social,Campaign_XYZ,422603,16907,1316.51,USA,0.04000681490666181,0.07786774708700538
294,2024-08-14,Google Ads,Brand Awareness,Facebook Ads,organic,Brand Awareness,294228,655,8177.5,USA,0.002226164742988431,12.48473282442748
295,2024-04-21,Instagram Ads,Retargeting,Unknown,organic,Retargeting,395117,5733,3239.14,India,0.014509626262600698,0.5649991278562707
296,2025-05-24,Email,Summer Sale,Email,cpc,Brand Awareness,425121,13719,9222.45,India,0.03227081230990706,0.6722392302645966
297,2025-04-17,YouTube Ads,Summer Sale,Instagram Ads,email,Product Launch,485846,7454,9078.07,UK,0.015342310114727711,1.2178789911456935
298,2024-04-08,Organic Search,Festive Offer,Unknown,email,Summer Sale,301877,3804,2083.59,USA,0.012601158750086956,0.5477365930599369
299,2024-06-01,Organic Search,Campaign_XYZ,Instagram Ads,social,Summer Sale,364704,3928,4816.02,UK,0.010770378169693779,1.22607433808554
300,2024-12-03,Organic Search,Campaign_XYZ,Email,email,Retargeting,366954,3793,1459.92,Australia,0.010336445440027906,0.3848984972317427
301,2025-12-06,Instagram Ads,Retargeting,YouTube Ads,cpc,Retargeting,163071,4897,6809.7,USA,0.030029864292240804,1.3905860731059831
302,2024-06-11,Organic Search,Black Friday,Google Ads,organic,Brand Awareness,373626,15986,8533.98,Australia,0.04278610160963102,0.533840860753159
303,2025-12-20,LinkedIn Ads,Brand Awareness,Unknown,social,Campaign_XYZ,255693,10506,6518.9,USA,0.04108833640342129,0.6204930515895678
304,2025-11-11,Facebook Ads,Retargeting,LinkedIn Ads,social,Product Launch,119241,5728,2678.7,Germany,0.048037168423612685,0.46765013966480445
305,2024-06-09,Organic Search,Unknown,Instagram Ads,organic,Brand Awareness,450800,6147,855.52,UK,0.013635758651286602,0.13917683422807872
306,2025-08-02,Facebook Ads,Brand Awareness,Organic Search,email,Product Launch,133765,17109,785.68,India,0.12790341270137928,0.04592202934128236
307,2025-02-01,Google Ads,Product Launch,Email,social,Product Launch,449863,4103,6148.19,Germany,0.009120554479919442,1.4984621009017791
308,2024-10-03,Organic Search,Festive Offer,Google Ads,organic,Summer Sale,130612,759,9537.95,India,0.005811104645821211,12.566469038208169
309,2025-05-18,YouTube Ads,Unknown,Instagram Ads,organic,Campaign_XYZ,166969,972,6983.25,USA,0.005821439908006876,7.184413580246914
310,2025-01-26,Email,Black Friday,Email,email,Product Launch,37779,3449,7333.2,Australia,0.09129410519071442,2.126181501884604
311,2024-05-14,Email,Product Launch,Instagram Ads,email,Black Friday,381084,457,3360.07,Australia,0.0011992106727125777,7.352450765864333
312,2024-07-13,Google Ads,Festive Offer,YouTube Ads,cpc,Product Launch,2365,12485,5901.78,Germany,5.27906976744186,0.47270965158189826
313,2025-02-04,LinkedIn Ads,Retargeting,Organic Search,email,Summer Sale,140459,17543,3234.34,India,0.12489765696751365,0.18436641395428377
314,2025-10-01,Instagram Ads,Summer Sale,Email,email,Festive Offer,203811,3642,9026.49,UK,0.017869496739626418,2.4784431630971993
315,2024-02-02,Instagram Ads,Unknown,Instagram Ads,organic,Brand Awareness,296062,12840,1411.89,UK,0.04336929426944356,0.10996028037383178
316,2025-11-18,YouTube Ads,Retargeting,Organic Search,social,Product Launch,137252,14617,6357.04,UK,0.10649753737650453,0.4349072997195047
317,2025-04-04,Google Ads,Summer Sale,YouTube Ads,organic,Black Friday,31342,1540,7335.36,India,0.049135345542722225,4.763220779220779
318,2025-04-14,Google Ads,Summer Sale,YouTube Ads,cpc,Retargeting,120211,14632,7015.05,Australia,0.1217193102128757,0.47943206670311644
319,2025-01-09,LinkedIn Ads,Festive Offer,Unknown,organic,Brand Awareness,450462,17915,2647.44,Australia,0.039770280290013366,0.14777783979905107
320,2024-01-22,Organic Search,Retargeting,Google Ads,cpc,Retargeting,361778,1330,4911.71,Germany,0.003676287668127968,3.693015037593985
321,2025-10-31,Instagram Ads,Campaign_XYZ,Unknown,email,Black Friday,487438,14860,6667.13,India,0.03048592846679988,0.4486628532974428
322,2024-02-07,Organic Search,Retargeting,Instagram Ads,social,Summer Sale,315620,16228,9316.34,USA,0.0514162600595653,0.574090460931723
323,2024-08-17,Google Ads,Summer Sale,Instagram Ads,social,Festive Offer,386913,4904,5046.63,USA,0.012674683972882793,1.0290844208809136
324,2024-12-30,Organic Search,Brand Awareness,Organic Search,organic,Campaign_XYZ,444322,9116,3075.04,UK,0.02051665233771904,0.3373233874506362
325,2025-07-16,Email,Product Launch,Organic Search,social,Summer Sale,307793,8105,3926.56,Australia,0.026332632645966608,0.4844614435533621
326,2025-03-13,YouTube Ads,Black Friday,Unknown,cpc,Festive Offer,467152,7130,5459.06,Australia,0.015262698222420112,0.7656465638148668
327,2024-10-09,Instagram Ads,Retargeting,YouTube Ads,cpc,Campaign_XYZ,120137,8111,9765.95,India,0.06751458751258979,1.2040377265441993
